Escenario,Altura,Presion,Presion_pred2
0,1801.0,32.23,30.568241469816286
0,1801.0,31.25,30.568241469816286
0,1801.0,31.1,30.568241469816286
0,1801.22,21.44,27.7724703557313
0,1801.25,25.87,27.7724703557313
0,1801.25,25.71,27.7724703557313
0,1801.26,20.78,27.7724703557313
0,1801.13,25.58,29.85634042553188
0,1800.96,25.61,25.91857142857143
0,1801.0,32.19,30.568241469816286
0,1801.0,32.39,30.568241469816286
0,1801.0,32.25,30.568241469816286
0,1801.07,29.33,30.568241469816286
0,1801.07,29.59,30.568241469816286
0,1801.07,29.15,30.568241469816286
0,1801.14,22.43,29.85634042553188
0,1801.14,21.56,29.85634042553188
0,1801.11,23.5,30.568241469816286
0,1801.03,31.23,30.568241469816286
0,1801.0,30.19,30.568241469816286
0,1801.0,30.22,30.568241469816286
0,1800.99,29.15,30.568241469816286
0,1801.0,28.99,30.568241469816286
0,1800.99,29.51,30.568241469816286
0,1800.99,32.16,30.568241469816286
0,1801.02,32.32,30.568241469816286
0,1801.13,19.57,29.85634042553188
0,1800.96,24.87,25.91857142857143
0,1800.99,28.91,30.568241469816286
0,1801.01,31.8,30.568241469816286
0,1801.13,19.5,29.85634042553188
0,1800.91,25.19,25.91857142857143
0,1800.9,18.87,25.91857142857143
0,1800.99,32.15,30.568241469816286
0,1801.04,32.34,30.568241469816286
0,1801.04,27.02,30.568241469816286
0,1801.0,31.15,30.568241469816286
0,1801.0,29.79,30.568241469816286
0,1801.2,20.71,27.7724703557313
0,1801.16,25.49,29.85634042553188
0,1800.99,33.29,30.568241469816286
0,1801.04,32.3,30.568241469816286
0,1801.05,31.99,30.568241469816286
0,1801.0,32.33,30.568241469816286
0,1801.0,29.58,30.568241469816286
0,1801.06,25.42,30.568241469816286
0,1801.03,33.19,30.568241469816286
0,1801.03,32.35,30.568241469816286
0,1801.03,33.2,30.568241469816286
0,1801.12,22.12,29.85634042553188
0,1801.12,21.66,29.85634042553188
0,1801.18,21.21,27.7724703557313
0,1801.18,24.36,27.7724703557313
0,1801.18,21.98,27.7724703557313
0,1801.16,21.86,29.85634042553188
0,1801.09,26.36,30.568241469816286
0,1801.19,21.53,27.7724703557313
0,1801.17,23.02,27.7724703557313
0,1800.99,33.62,30.568241469816286
0,1800.99,33.53,30.568241469816286
0,1800.99,33.48,30.568241469816286
0,1801.04,32.77,30.568241469816286
0,1801.04,32.52,30.568241469816286
0,1801.0,32.46,30.568241469816286
0,1801.01,32.03,30.568241469816286
0,1801.0,32.28,30.568241469816286
0,1801.0,29.41,30.568241469816286
0,1801.08,31.52,30.568241469816286
0,1801.22,21.43,27.7724703557313
0,1800.96,25.68,25.91857142857143
0,1800.96,25.83,25.91857142857143
0,1801.16,26.93,29.85634042553188
0,1800.99,29.49,30.568241469816286
0,1801.0,29.94,30.568241469816286
0,1800.99,29.6,30.568241469816286
0,1800.99,31.25,30.568241469816286
0,1801.0,32.31,30.568241469816286
0,1801.02,32.36,30.568241469816286
0,1801.02,32.33,30.568241469816286
0,1801.01,32.31,30.568241469816286
0,1801.01,32.3,30.568241469816286
0,1801.18,28.21,27.7724703557313
0,1801.16,28.56,29.85634042553188
0,1801.16,29.01,29.85634042553188
0,1801.13,29.43,29.85634042553188
0,1801.31,20.81,27.7724703557313
0,1801.06,31.88,30.568241469816286
0,1801.08,31.92,30.568241469816286
0,1801.13,25.2,29.85634042553188
0,1801.04,25.83,30.568241469816286
0,1801.19,25.74,27.7724703557313
0,1801.09,33.15,30.568241469816286
0,1801.07,29.58,30.568241469816286
0,1801.23,20.52,27.7724703557313
0,1801.26,20.44,27.7724703557313
0,1801.32,20.73,27.7724703557313
0,1801.19,20.45,27.7724703557313
0,1801.74,20.74,20.630571428571415
0,1801.77,20.53,20.630571428571415
0,1801.61,21.38,21.28951219512193
0,1801.67,21.03,21.28951219512193
0,1801.59,21.26,21.28951219512193
0,1801.5,21.35,24.296799999999998
0,1801.4,21.14,27.7724703557313
0,1801.32,20.73,27.7724703557313
0,1801.28,21.48,27.7724703557313
0,1801.24,22.43,27.7724703557313
0,1801.17,25.84,27.7724703557313
0,1801.2,24.35,27.7724703557313
0,1801.16,29.22,29.85634042553188
0,1801.11,32.38,30.568241469816286
0,1801.12,32.04,29.85634042553188
0,1801.09,32.38,30.568241469816286
0,1801.31,20.84,27.7724703557313
0,1801.11,25.57,30.568241469816286
0,1801.11,31.77,30.568241469816286
0,1801.11,28.99,30.568241469816286
0,1801.11,33.26,30.568241469816286
0,1801.13,31.8,29.85634042553188
0,1801.12,32.25,29.85634042553188
0,1801.12,32.51,29.85634042553188
0,1801.11,32.77,30.568241469816286
0,1801.08,32.12,30.568241469816286
0,1801.08,32.1,30.568241469816286
0,1801.07,31.02,30.568241469816286
0,1801.07,31.1,30.568241469816286
0,1801.07,31.35,30.568241469816286
0,1801.07,31.16,30.568241469816286
0,1801.07,30.09,30.568241469816286
0,1801.07,30.04,30.568241469816286
0,1801.07,29.67,30.568241469816286
0,1801.07,29.75,30.568241469816286
0,1801.07,29.56,30.568241469816286
0,1801.07,30.27,30.568241469816286
0,1801.07,29.92,30.568241469816286
0,1801.07,29.9,30.568241469816286
0,1801.07,29.33,30.568241469816286
0,1801.07,29.66,30.568241469816286
0,1801.07,29.52,30.568241469816286
0,1801.09,32.38,30.568241469816286
0,1801.24,19.85,27.7724703557313
0,1801.24,19.84,27.7724703557313
0,1801.24,19.85,27.7724703557313
0,1801.24,19.84,27.7724703557313
0,1801.28,21.45,27.7724703557313
0,1801.12,25.41,29.85634042553188
0,1801.09,30.81,30.568241469816286
0,1801.26,20.38,27.7724703557313
0,1801.23,21.72,27.7724703557313
0,1801.23,22.64,27.7724703557313
0,1801.22,23.71,27.7724703557313
0,1801.22,24.08,27.7724703557313
0,1801.14,31.03,29.85634042553188
0,1801.06,32.15,30.568241469816286
0,1801.06,32.21,30.568241469816286
0,1801.11,32.33,30.568241469816286
0,1801.11,32.36,30.568241469816286
0,1801.11,32.38,30.568241469816286
0,1801.11,32.41,30.568241469816286
0,1801.12,32.14,29.85634042553188
0,1801.1,32.29,30.568241469816286
0,1801.09,32.14,30.568241469816286
0,1801.1,32.24,30.568241469816286
0,1801.09,32.39,30.568241469816286
0,1801.07,29.7,30.568241469816286
0,1801.08,30.43,30.568241469816286
0,1801.09,30.87,30.568241469816286
0,1801.22,28.88,27.7724703557313
0,1801.22,21.94,27.7724703557313
0,1801.23,20.04,27.7724703557313
0,1801.26,21.07,27.7724703557313
0,1801.21,21.12,27.7724703557313
0,1801.2,21.03,27.7724703557313
0,1801.19,19.41,27.7724703557313
0,1801.07,29.64,30.568241469816286
0,1801.07,29.32,30.568241469816286
0,1801.09,30.85,30.568241469816286
0,1801.23,20.69,27.7724703557313
0,1801.07,29.06,30.568241469816286
0,1801.13,25.73,29.85634042553188
0,1800.98,26.76,18.95
0,1800.99,25.2,30.568241469816286
0,1800.99,27.24,30.568241469816286
0,1801.1,33.47,30.568241469816286
0,1801.15,24.48,29.85634042553188
0,1801.15,25.56,29.85634042553188
0,1801.15,24.45,29.85634042553188
0,1801.18,22.95,27.7724703557313
0,1801.18,23.23,27.7724703557313
0,1801.18,21.75,27.7724703557313
0,1801.18,22.56,27.7724703557313
0,1801.18,22.21,27.7724703557313
0,1801.18,22.29,27.7724703557313
0,1801.18,22.26,27.7724703557313
0,1801.18,22.7,27.7724703557313
0,1801.18,23.0,27.7724703557313
0,1801.24,20.39,27.7724703557313
0,1801.24,20.38,27.7724703557313
0,1801.23,21.82,27.7724703557313
0,1801.25,21.68,27.7724703557313
0,1801.19,22.5,27.7724703557313
0,1801.17,23.59,27.7724703557313
0,1801.16,25.75,29.85634042553188
0,1801.23,21.07,27.7724703557313
0,1801.23,20.84,27.7724703557313
0,1801.23,23.0,27.7724703557313
0,1801.23,24.67,27.7724703557313
0,1801.17,24.73,27.7724703557313
0,1801.06,33.54,30.568241469816286
0,1801.07,33.82,30.568241469816286
0,1801.12,32.45,29.85634042553188
0,1801.11,32.41,30.568241469816286
0,1801.07,32.6,30.568241469816286
0,1801.12,30.71,29.85634042553188
0,1801.11,30.63,30.568241469816286
0,1801.14,30.65,29.85634042553188
0,1801.07,30.07,30.568241469816286
0,1801.06,29.33,30.568241469816286
0,1801.06,28.98,30.568241469816286
0,1801.19,19.03,27.7724703557313
0,1801.07,32.3,30.568241469816286
0,1801.07,31.32,30.568241469816286
0,1801.07,31.17,30.568241469816286
0,1801.27,21.49,27.7724703557313
0,1801.3,25.92,27.7724703557313
0,1801.3,25.76,27.7724703557313
0,1801.31,20.83,27.7724703557313
0,1801.19,25.64,27.7724703557313
0,1801.04,25.69,30.568241469816286
0,1801.07,32.26,30.568241469816286
0,1801.07,32.46,30.568241469816286
0,1801.07,32.32,30.568241469816286
0,1801.13,29.39,29.85634042553188
0,1801.13,29.65,29.85634042553188
0,1801.13,29.21,29.85634042553188
0,1801.2,22.49,27.7724703557313
0,1801.2,21.62,27.7724703557313
0,1801.17,23.56,27.7724703557313
0,1801.09,31.29,30.568241469816286
0,1801.07,30.26,30.568241469816286
0,1801.07,30.29,30.568241469816286
0,1801.06,29.22,30.568241469816286
0,1801.07,29.06,30.568241469816286
0,1801.06,29.58,30.568241469816286
0,1801.06,32.23,30.568241469816286
0,1801.09,32.39,30.568241469816286
0,1801.19,19.63,27.7724703557313
0,1801.04,24.95,30.568241469816286
0,1801.06,28.98,30.568241469816286
0,1801.08,31.87,30.568241469816286
0,1801.19,19.56,27.7724703557313
0,1800.99,25.27,30.568241469816286
0,1800.98,18.95,18.95
0,1801.06,32.22,30.568241469816286
0,1801.1,32.4,30.568241469816286
0,1801.11,27.09,30.568241469816286
0,1801.07,31.22,30.568241469816286
0,1801.07,29.86,30.568241469816286
0,1801.25,20.76,27.7724703557313
0,1801.22,25.55,27.7724703557313
0,1801.06,33.36,30.568241469816286
0,1801.11,32.37,30.568241469816286
0,1801.12,32.06,29.85634042553188
0,1801.07,32.4,30.568241469816286
0,1801.07,29.65,30.568241469816286
0,1801.13,25.49,29.85634042553188
0,1801.1,33.26,30.568241469816286
0,1801.1,32.42,30.568241469816286
0,1801.1,33.27,30.568241469816286
0,1801.18,22.18,27.7724703557313
0,1801.18,21.72,27.7724703557313
0,1801.23,21.26,27.7724703557313
0,1801.23,24.41,27.7724703557313
0,1801.23,22.03,27.7724703557313
0,1801.21,21.91,27.7724703557313
0,1801.16,26.43,29.85634042553188
0,1801.24,21.58,27.7724703557313
0,1801.23,23.08,27.7724703557313
0,1801.07,33.7,30.568241469816286
0,1801.07,33.61,30.568241469816286
0,1801.06,33.55,30.568241469816286
0,1801.11,32.84,30.568241469816286
0,1801.11,32.59,30.568241469816286
0,1801.07,32.53,30.568241469816286
0,1801.08,32.1,30.568241469816286
0,1801.07,32.35,30.568241469816286
0,1801.07,29.48,30.568241469816286
0,1801.14,31.58,29.85634042553188
0,1801.27,21.48,27.7724703557313
0,1801.04,25.76,30.568241469816286
0,1801.03,25.9,30.568241469816286
0,1801.22,26.99,27.7724703557313
0,1801.07,29.56,30.568241469816286
0,1801.07,30.01,30.568241469816286
0,1801.06,29.67,30.568241469816286
0,1801.07,31.33,30.568241469816286
0,1801.07,32.38,30.568241469816286
0,1801.08,32.42,30.568241469816286
0,1801.09,32.4,30.568241469816286
0,1801.08,32.38,30.568241469816286
0,1801.08,32.37,30.568241469816286
0,1801.24,28.27,27.7724703557313
0,1801.22,28.62,27.7724703557313
0,1801.22,29.07,27.7724703557313
0,1801.19,29.49,27.7724703557313
0,1801.36,20.86,27.7724703557313
0,1801.13,31.95,29.85634042553188
0,1801.15,31.99,29.85634042553188
0,1801.19,25.26,27.7724703557313
0,1801.11,25.9,30.568241469816286
0,1801.25,25.8,27.7724703557313
0,1801.15,33.21,29.85634042553188
0,1801.13,29.64,29.85634042553188
0,1801.28,20.57,27.7724703557313
0,1801.31,20.49,27.7724703557313
0,1801.36,20.77,27.7724703557313
0,1801.25,20.51,27.7724703557313
0,1801.74,20.74,20.630571428571415
0,1801.77,20.53,20.630571428571415
0,1801.63,21.4,21.28951219512193
0,1801.68,21.04,21.28951219512193
0,1801.61,21.28,21.28951219512193
0,1801.53,21.38,22.444208144796377
0,1801.44,21.18,27.7724703557313
0,1801.36,20.77,27.7724703557313
0,1801.33,21.53,27.7724703557313
0,1801.29,22.48,27.7724703557313
0,1801.22,25.89,27.7724703557313
0,1801.26,24.41,27.7724703557313
0,1801.22,29.28,27.7724703557313
0,1801.18,32.45,27.7724703557313
0,1801.18,32.1,27.7724703557313
0,1801.16,32.45,29.85634042553188
0,1801.35,20.88,27.7724703557313
0,1801.17,25.63,27.7724703557313
0,1801.17,31.83,27.7724703557313
0,1801.17,29.05,27.7724703557313
0,1801.17,33.32,27.7724703557313
0,1801.19,31.87,27.7724703557313
0,1801.18,32.31,27.7724703557313
0,1801.18,32.57,27.7724703557313
0,1801.17,32.83,27.7724703557313
0,1801.15,32.19,29.85634042553188
0,1801.15,32.17,29.85634042553188
0,1801.14,31.09,29.85634042553188
0,1801.14,31.17,29.85634042553188
0,1801.14,31.42,29.85634042553188
0,1801.14,31.23,29.85634042553188
0,1801.14,30.16,29.85634042553188
0,1801.14,30.11,29.85634042553188
0,1801.13,29.73,29.85634042553188
0,1801.13,29.81,29.85634042553188
0,1801.13,29.62,29.85634042553188
0,1801.14,30.34,29.85634042553188
0,1801.14,29.99,29.85634042553188
0,1801.14,29.97,29.85634042553188
0,1801.13,29.39,29.85634042553188
0,1801.14,29.73,29.85634042553188
0,1801.14,29.59,29.85634042553188
0,1801.16,32.45,29.85634042553188
0,1801.3,19.91,27.7724703557313
0,1801.3,19.9,27.7724703557313
0,1801.3,19.91,27.7724703557313
0,1801.3,19.9,27.7724703557313
0,1801.32,21.49,27.7724703557313
0,1801.18,25.47,27.7724703557313
0,1801.15,30.87,29.85634042553188
0,1801.31,20.43,27.7724703557313
0,1801.28,21.77,27.7724703557313
0,1801.28,22.69,27.7724703557313
0,1801.27,23.76,27.7724703557313
0,1801.27,24.13,27.7724703557313
0,1801.2,31.09,27.7724703557313
0,1801.13,32.22,29.85634042553188
0,1801.13,32.28,29.85634042553188
0,1801.17,32.39,27.7724703557313
0,1801.17,32.42,27.7724703557313
0,1801.18,32.45,27.7724703557313
0,1801.18,32.48,27.7724703557313
0,1801.18,32.2,27.7724703557313
0,1801.16,32.35,29.85634042553188
0,1801.16,32.21,29.85634042553188
0,1801.16,32.3,29.85634042553188
0,1801.15,32.45,29.85634042553188
0,1801.14,29.77,29.85634042553188
0,1801.15,30.5,29.85634042553188
0,1801.16,30.94,29.85634042553188
0,1801.28,28.94,27.7724703557313
0,1801.28,22.0,27.7724703557313
0,1801.29,20.1,27.7724703557313
0,1801.31,21.12,27.7724703557313
0,1801.27,21.18,27.7724703557313
0,1801.25,21.08,27.7724703557313
0,1801.25,19.47,27.7724703557313
0,1801.14,29.71,29.85634042553188
0,1801.14,29.39,29.85634042553188
0,1801.15,30.91,29.85634042553188
0,1801.28,20.74,27.7724703557313
0,1801.14,29.13,29.85634042553188
0,1801.19,25.79,27.7724703557313
0,1801.06,26.84,30.568241469816286
0,1801.06,25.27,30.568241469816286
0,1801.06,27.31,30.568241469816286
0,1801.16,33.53,29.85634042553188
0,1801.21,24.54,27.7724703557313
0,1801.21,25.62,27.7724703557313
0,1801.21,24.51,27.7724703557313
0,1801.23,23.0,27.7724703557313
0,1801.24,23.29,27.7724703557313
0,1801.24,21.81,27.7724703557313
0,1801.24,22.62,27.7724703557313
0,1801.24,22.27,27.7724703557313
0,1801.24,22.35,27.7724703557313
0,1801.24,22.32,27.7724703557313
0,1801.24,22.76,27.7724703557313
0,1801.24,23.06,27.7724703557313
0,1801.3,20.45,27.7724703557313
0,1801.29,20.43,27.7724703557313
0,1801.29,21.88,27.7724703557313
0,1801.3,21.73,27.7724703557313
0,1801.25,22.56,27.7724703557313
0,1801.23,23.65,27.7724703557313
0,1801.22,25.81,27.7724703557313
0,1801.28,21.12,27.7724703557313
0,1801.28,20.89,27.7724703557313
0,1801.28,23.05,27.7724703557313
0,1801.28,24.72,27.7724703557313
0,1801.23,24.79,27.7724703557313
0,1801.13,33.61,29.85634042553188
0,1801.13,33.88,29.85634042553188
0,1801.18,32.51,27.7724703557313
0,1801.17,32.47,27.7724703557313
0,1801.14,32.67,29.85634042553188
0,1801.18,30.77,27.7724703557313
0,1801.17,30.69,27.7724703557313
0,1801.2,30.71,27.7724703557313
0,1801.13,30.13,29.85634042553188
0,1801.13,29.4,29.85634042553188
0,1801.13,29.05,29.85634042553188
0,1801.25,19.09,27.7724703557313
0,1801.14,32.37,29.85634042553188
0,1801.14,31.39,29.85634042553188
0,1801.14,31.24,29.85634042553188
0,1801.32,21.54,27.7724703557313
0,1801.34,25.96,27.7724703557313
0,1801.34,25.8,27.7724703557313
0,1801.35,20.87,27.7724703557313
0,1801.25,25.7,27.7724703557313
0,1801.11,25.76,30.568241469816286
0,1801.14,32.33,29.85634042553188
0,1801.14,32.53,29.85634042553188
0,1801.14,32.39,29.85634042553188
0,1801.19,29.45,27.7724703557313
0,1801.19,29.71,27.7724703557313
0,1801.19,29.27,27.7724703557313
0,1801.25,22.54,27.7724703557313
0,1801.25,21.67,27.7724703557313
0,1801.23,23.62,27.7724703557313
0,1801.16,31.36,29.85634042553188
0,1801.14,30.33,29.85634042553188
0,1801.14,30.36,29.85634042553188
0,1801.13,29.29,29.85634042553188
0,1801.13,29.12,29.85634042553188
0,1801.13,29.65,29.85634042553188
0,1801.13,32.3,29.85634042553188
0,1801.15,32.45,29.85634042553188
0,1801.25,19.69,27.7724703557313
0,1801.11,25.02,30.568241469816286
0,1801.13,29.05,29.85634042553188
0,1801.15,31.94,29.85634042553188
0,1801.25,19.62,27.7724703557313
0,1801.06,25.34,30.568241469816286
0,1801.06,19.03,30.568241469816286
0,1801.13,32.29,29.85634042553188
0,1801.17,32.47,27.7724703557313
0,1801.17,27.15,27.7724703557313
0,1801.14,31.29,29.85634042553188
0,1801.14,29.93,29.85634042553188
0,1801.3,20.81,27.7724703557313
0,1801.27,25.6,27.7724703557313
0,1801.13,33.43,29.85634042553188
0,1801.17,32.43,27.7724703557313
0,1801.18,32.12,27.7724703557313
0,1801.14,32.47,29.85634042553188
0,1801.14,29.72,29.85634042553188
0,1801.19,25.55,27.7724703557313
0,1801.16,33.32,29.85634042553188
0,1801.16,32.48,29.85634042553188
0,1801.16,33.33,29.85634042553188
0,1801.24,22.24,27.7724703557313
0,1801.24,21.78,27.7724703557313
0,1801.29,21.32,27.7724703557313
0,1801.29,24.47,27.7724703557313
0,1801.29,22.09,27.7724703557313
0,1801.27,21.97,27.7724703557313
0,1801.22,26.49,27.7724703557313
0,1801.29,21.63,27.7724703557313
0,1801.28,23.13,27.7724703557313
0,1801.13,33.76,29.85634042553188
0,1801.13,33.67,29.85634042553188
0,1801.13,33.62,29.85634042553188
0,1801.17,32.9,27.7724703557313
0,1801.17,32.65,27.7724703557313
0,1801.14,32.6,29.85634042553188
0,1801.15,32.17,29.85634042553188
0,1801.14,32.42,29.85634042553188
0,1801.13,29.54,29.85634042553188
0,1801.2,31.64,27.7724703557313
0,1801.32,21.53,27.7724703557313
0,1801.11,25.83,30.568241469816286
0,1801.1,25.98,30.568241469816286
0,1801.27,27.04,27.7724703557313
0,1801.13,29.62,29.85634042553188
0,1801.13,30.07,29.85634042553188
0,1801.13,29.74,29.85634042553188
0,1801.13,31.39,29.85634042553188
0,1801.14,32.45,29.85634042553188
0,1801.15,32.49,29.85634042553188
0,1801.15,32.46,29.85634042553188
0,1801.15,32.45,29.85634042553188
0,1801.15,32.44,29.85634042553188
0,1801.29,28.32,27.7724703557313
0,1801.27,28.67,27.7724703557313
0,1801.27,29.12,27.7724703557313
0,1801.25,29.55,27.7724703557313
0,1801.4,20.9,27.7724703557313
0,1801.2,32.02,27.7724703557313
0,1801.21,32.05,27.7724703557313
0,1801.25,25.32,27.7724703557313
0,1801.18,25.97,27.7724703557313
0,1801.3,25.85,27.7724703557313
0,1801.22,33.28,27.7724703557313
0,1801.2,29.71,27.7724703557313
0,1801.33,20.62,27.7724703557313
0,1801.36,20.54,27.7724703557313
0,1801.4,20.81,27.7724703557313
0,1801.3,20.56,27.7724703557313
0,1801.74,20.74,20.630571428571415
0,1801.77,20.53,20.630571428571415
0,1801.64,21.41,21.28951219512193
0,1801.69,21.05,21.28951219512193
0,1801.62,21.29,21.28951219512193
0,1801.55,21.4,21.888545454545458
0,1801.47,21.21,28.920380952380896
0,1801.4,20.81,27.7724703557313
0,1801.37,21.57,27.7724703557313
0,1801.34,22.53,27.7724703557313
0,1801.28,25.95,27.7724703557313
0,1801.31,24.46,27.7724703557313
0,1801.27,29.33,27.7724703557313
0,1801.24,32.51,27.7724703557313
0,1801.24,32.16,27.7724703557313
0,1801.22,32.51,27.7724703557313
0,1801.4,20.93,27.7724703557313
0,1801.23,25.69,27.7724703557313
0,1801.23,31.89,27.7724703557313
0,1801.23,29.11,27.7724703557313
0,1801.23,33.38,27.7724703557313
0,1801.25,31.93,27.7724703557313
0,1801.24,32.37,27.7724703557313
0,1801.24,32.63,27.7724703557313
0,1801.24,32.9,27.7724703557313
0,1801.21,32.25,27.7724703557313
0,1801.21,32.23,27.7724703557313
0,1801.2,31.15,27.7724703557313
0,1801.2,31.23,27.7724703557313
0,1801.2,31.48,27.7724703557313
0,1801.2,31.29,27.7724703557313
0,1801.2,30.22,27.7724703557313
0,1801.2,30.17,27.7724703557313
0,1801.2,29.8,27.7724703557313
0,1801.2,29.88,27.7724703557313
0,1801.2,29.69,27.7724703557313
0,1801.2,30.4,27.7724703557313
0,1801.2,30.05,27.7724703557313
0,1801.2,30.03,27.7724703557313
0,1801.2,29.46,27.7724703557313
0,1801.2,29.79,27.7724703557313
0,1801.2,29.65,27.7724703557313
0,1801.22,32.51,27.7724703557313
0,1801.34,19.95,27.7724703557313
0,1801.34,19.94,27.7724703557313
0,1801.34,19.95,27.7724703557313
0,1801.34,19.94,27.7724703557313
0,1801.37,21.54,27.7724703557313
0,1801.24,25.53,27.7724703557313
0,1801.22,30.94,27.7724703557313
0,1801.36,20.48,27.7724703557313
0,1801.33,21.82,27.7724703557313
0,1801.33,22.74,27.7724703557313
0,1801.32,23.81,27.7724703557313
0,1801.32,24.18,27.7724703557313
0,1801.26,31.15,27.7724703557313
0,1801.2,32.29,27.7724703557313
0,1801.2,32.35,27.7724703557313
0,1801.23,32.45,27.7724703557313
0,1801.24,32.49,27.7724703557313
0,1801.24,32.51,27.7724703557313
0,1801.24,32.54,27.7724703557313
0,1801.24,32.26,27.7724703557313
0,1801.22,32.41,27.7724703557313
0,1801.22,32.27,27.7724703557313
0,1801.22,32.36,27.7724703557313
0,1801.22,32.52,27.7724703557313
0,1801.2,29.83,27.7724703557313
0,1801.21,30.56,27.7724703557313
0,1801.22,31.0,27.7724703557313
0,1801.33,28.99,27.7724703557313
0,1801.33,22.05,27.7724703557313
0,1801.34,20.15,27.7724703557313
0,1801.36,21.17,27.7724703557313
0,1801.32,21.23,27.7724703557313
0,1801.31,21.14,27.7724703557313
0,1801.3,19.52,27.7724703557313
0,1801.2,29.77,27.7724703557313
0,1801.2,29.45,27.7724703557313
0,1801.22,30.98,27.7724703557313
0,1801.33,20.79,27.7724703557313
0,1801.2,29.19,27.7724703557313
0,1801.25,25.85,27.7724703557313
0,1801.13,26.91,29.85634042553188
0,1801.13,25.34,29.85634042553188
0,1801.13,27.38,29.85634042553188
0,1801.22,33.59,27.7724703557313
0,1801.27,24.6,27.7724703557313
0,1801.27,25.68,27.7724703557313
0,1801.26,24.56,27.7724703557313
0,1801.29,23.06,27.7724703557313
0,1801.29,23.34,27.7724703557313
0,1801.29,21.86,27.7724703557313
0,1801.29,22.67,27.7724703557313
0,1801.29,22.32,27.7724703557313
0,1801.29,22.4,27.7724703557313
0,1801.29,22.37,27.7724703557313
0,1801.29,22.81,27.7724703557313
0,1801.29,23.11,27.7724703557313
0,1801.34,20.49,27.7724703557313
0,1801.34,20.48,27.7724703557313
0,1801.34,21.93,27.7724703557313
0,1801.35,21.78,27.7724703557313
0,1801.3,22.61,27.7724703557313
0,1801.28,23.7,27.7724703557313
0,1801.27,25.86,27.7724703557313
0,1801.33,21.17,27.7724703557313
0,1801.33,20.94,27.7724703557313
0,1801.33,23.1,27.7724703557313
0,1801.33,24.77,27.7724703557313
0,1801.28,24.84,27.7724703557313
0,1801.19,33.67,27.7724703557313
0,1801.2,33.95,27.7724703557313
0,1801.24,32.57,27.7724703557313
0,1801.24,32.54,27.7724703557313
0,1801.2,32.73,27.7724703557313
0,1801.24,30.83,27.7724703557313
0,1801.24,30.76,27.7724703557313
0,1801.26,30.77,27.7724703557313
0,1801.2,30.2,27.7724703557313
0,1801.2,29.47,27.7724703557313
0,1801.2,29.12,27.7724703557313
0,1801.3,19.14,27.7724703557313
0,1801.2,32.43,27.7724703557313
0,1801.2,31.45,27.7724703557313
0,1801.2,31.3,27.7724703557313
0,1801.37,21.59,27.7724703557313
0,1801.39,26.01,27.7724703557313
0,1801.39,25.85,27.7724703557313
0,1801.4,20.92,27.7724703557313
0,1801.3,25.75,27.7724703557313
0,1801.18,25.83,27.7724703557313
0,1801.2,32.39,27.7724703557313
0,1801.2,32.59,27.7724703557313
0,1801.2,32.45,27.7724703557313
0,1801.25,29.51,27.7724703557313
0,1801.25,29.77,27.7724703557313
0,1801.25,29.33,27.7724703557313
0,1801.31,22.6,27.7724703557313
0,1801.31,21.73,27.7724703557313
0,1801.28,23.67,27.7724703557313
0,1801.22,31.42,27.7724703557313
0,1801.2,30.39,27.7724703557313
0,1801.2,30.42,27.7724703557313
0,1801.2,29.36,27.7724703557313
0,1801.2,29.19,27.7724703557313
0,1801.2,29.72,27.7724703557313
0,1801.2,32.37,27.7724703557313
0,1801.22,32.52,27.7724703557313
0,1801.3,19.74,27.7724703557313
0,1801.18,25.09,27.7724703557313
0,1801.2,29.12,27.7724703557313
0,1801.21,32.0,27.7724703557313
0,1801.3,19.67,27.7724703557313
0,1801.13,25.41,29.85634042553188
0,1801.13,19.1,29.85634042553188
0,1801.2,32.36,27.7724703557313
0,1801.23,32.53,27.7724703557313
0,1801.23,27.21,27.7724703557313
0,1801.2,31.35,27.7724703557313
0,1801.2,29.99,27.7724703557313
0,1801.35,20.86,27.7724703557313
0,1801.32,25.65,27.7724703557313
0,1801.19,33.49,27.7724703557313
0,1801.23,32.49,27.7724703557313
0,1801.24,32.18,27.7724703557313
0,1801.2,32.53,27.7724703557313
0,1801.2,29.78,27.7724703557313
0,1801.25,25.61,27.7724703557313
0,1801.22,33.38,27.7724703557313
0,1801.22,32.54,27.7724703557313
0,1801.22,33.39,27.7724703557313
0,1801.29,22.29,27.7724703557313
0,1801.29,21.83,27.7724703557313
0,1801.34,21.37,27.7724703557313
0,1801.34,24.52,27.7724703557313
0,1801.34,22.14,27.7724703557313
0,1801.32,22.02,27.7724703557313
0,1801.27,26.54,27.7724703557313
0,1801.34,21.68,27.7724703557313
0,1801.33,23.18,27.7724703557313
0,1801.2,33.83,27.7724703557313
0,1801.2,33.74,27.7724703557313
0,1801.19,33.68,27.7724703557313
0,1801.23,32.96,27.7724703557313
0,1801.23,32.71,27.7724703557313
0,1801.2,32.66,27.7724703557313
0,1801.21,32.23,27.7724703557313
0,1801.2,32.48,27.7724703557313
0,1801.2,29.61,27.7724703557313
0,1801.26,31.7,27.7724703557313
0,1801.37,21.58,27.7724703557313
0,1801.17,25.89,27.7724703557313
0,1801.17,26.04,27.7724703557313
0,1801.32,27.09,27.7724703557313
0,1801.2,29.69,27.7724703557313
0,1801.2,30.14,27.7724703557313
0,1801.2,29.81,27.7724703557313
0,1801.2,31.46,27.7724703557313
