Escenario_num,Altura,Presion,Presion_pred
0,1801.73,21.09,27.7156301114519
0,1801.69,21.36,27.683095287767173
0,1801.66,21.51,27.658694170003855
0,1801.61,21.35,27.61802564039772
0,1801.57,20.98,27.585490816713218
0,1801.56,21.76,27.577357110792036
0,1801.54,22.73,27.561089698949672
0,1801.5,26.17,27.528554875265172
0,1801.52,24.67,27.54482228710731
0,1801.5,29.56,27.528554875265172
0,1801.48,32.75,27.51228746342281
0,1801.48,32.4,27.51228746342281
0,1801.47,32.76,27.504153757501626
0,1801.57,21.1,27.585490816713218
0,1801.48,25.94,27.51228746342281
0,1801.48,32.14,27.51228746342281
0,1801.48,29.36,27.51228746342281
0,1801.48,33.63,27.51228746342281
0,1801.49,32.17,27.52042116934399
0,1801.48,32.61,27.51228746342281
0,1801.48,32.87,27.51228746342281
0,1801.48,33.14,27.51228746342281
0,1801.47,32.51,27.504153757501626
0,1801.47,32.49,27.504153757501626
0,1801.46,31.41,27.496020051580444
0,1801.46,31.49,27.496020051580444
0,1801.46,31.74,27.496020051580444
0,1801.46,31.55,27.496020051580444
0,1801.46,30.48,27.496020051580444
0,1801.46,30.43,27.496020051580444
0,1801.46,30.06,27.496020051580444
0,1801.46,30.14,27.496020051580444
0,1801.46,29.95,27.496020051580444
0,1801.46,30.66,27.496020051580444
0,1801.46,30.31,27.496020051580444
0,1801.46,30.29,27.496020051580444
0,1801.46,29.72,27.496020051580444
0,1801.46,30.05,27.496020051580444
0,1801.46,29.91,27.496020051580444
0,1801.47,32.76,27.504153757501626
0,1801.54,20.15,27.561089698949672
0,1801.54,20.14,27.561089698949672
0,1801.54,20.15,27.561089698949672
0,1801.54,20.14,27.561089698949672
0,1801.55,21.72,27.569223404870854
0,1801.49,25.78,27.52042116934399
0,1801.47,31.19,27.504153757501626
0,1801.55,20.67,27.569223404870854
0,1801.53,22.02,27.55295599302849
0,1801.53,22.94,27.55295599302849
0,1801.53,24.02,27.55295599302849
0,1801.53,24.39,27.55295599302849
0,1801.49,31.38,27.52042116934399
0,1801.46,32.55,27.496020051580444
0,1801.46,32.61,27.496020051580444
0,1801.48,32.7,27.51228746342281
0,1801.48,32.73,27.51228746342281
0,1801.48,32.75,27.51228746342281
0,1801.48,32.78,27.51228746342281
0,1801.48,32.5,27.51228746342281
0,1801.47,32.66,27.504153757501626
0,1801.47,32.52,27.504153757501626
0,1801.47,32.61,27.504153757501626
0,1801.47,32.77,27.504153757501626
0,1801.46,30.09,27.496020051580444
0,1801.47,30.82,27.504153757501626
0,1801.47,31.25,27.504153757501626
0,1801.53,29.19,27.55295599302849
0,1801.53,22.25,27.55295599302849
0,1801.54,20.34,27.561089698949672
0,1801.55,21.36,27.569223404870854
0,1801.53,21.44,27.55295599302849
0,1801.52,21.35,27.54482228710731
0,1801.52,19.74,27.54482228710731
0,1801.46,30.03,27.496020051580444
0,1801.46,29.71,27.496020051580444
0,1801.47,31.23,27.504153757501626
0,1801.53,20.99,27.55295599302849
0,1801.46,29.45,27.496020051580444
0,1801.49,26.09,27.52042116934399
0,1801.42,27.2,27.463485227895717
0,1801.42,25.63,27.463485227895717
0,1801.42,27.67,27.463485227895717
0,1801.47,33.84,27.504153757501626
0,1801.5,24.83,27.528554875265172
0,1801.5,25.91,27.528554875265172
0,1801.5,24.8,27.528554875265172
0,1801.51,23.28,27.536688581186127
0,1801.51,23.56,27.536688581186127
0,1801.51,22.08,27.536688581186127
0,1801.51,22.89,27.536688581186127
0,1801.51,22.54,27.536688581186127
0,1801.51,22.62,27.536688581186127
0,1801.51,22.59,27.536688581186127
0,1801.51,23.03,27.536688581186127
0,1801.51,23.33,27.536688581186127
0,1801.54,20.69,27.561089698949672
0,1801.54,20.68,27.561089698949672
0,1801.54,22.13,27.561089698949672
0,1801.54,21.97,27.561089698949672
0,1801.52,22.83,27.54482228710731
0,1801.51,23.93,27.536688581186127
0,1801.5,26.09,27.528554875265172
0,1801.53,21.37,27.55295599302849
0,1801.53,21.14,27.55295599302849
0,1801.53,23.3,27.55295599302849
0,1801.53,24.97,27.55295599302849
0,1801.51,25.07,27.536688581186127
0,1801.46,33.94,27.496020051580444
0,1801.46,34.21,27.496020051580444
0,1801.48,32.81,27.51228746342281
0,1801.48,32.78,27.51228746342281
0,1801.46,32.99,27.496020051580444
0,1801.48,31.07,27.51228746342281
0,1801.48,31.0,27.51228746342281
0,1801.49,31.0,27.52042116934399
0,1801.46,30.46,27.496020051580444
0,1801.46,29.73,27.496020051580444
0,1801.46,29.38,27.496020051580444
0,1801.52,19.36,27.54482228710731
0,1801.46,32.69,27.496020051580444
0,1801.46,31.71,27.496020051580444
0,1801.46,31.56,27.496020051580444
0,1801.55,21.77,27.569223404870854
0,1801.56,26.18,27.577357110792036
0,1801.56,26.02,27.577357110792036
0,1801.57,21.09,27.585490816713218
0,1801.52,25.97,27.54482228710731
0,1801.45,26.1,27.487886345659263
0,1801.46,32.65,27.496020051580444
0,1801.46,32.85,27.496020051580444
0,1801.46,32.71,27.496020051580444
0,1801.49,29.75,27.52042116934399
0,1801.49,30.01,27.52042116934399
0,1801.49,29.57,27.52042116934399
0,1801.52,22.81,27.54482228710731
0,1801.52,21.94,27.54482228710731
0,1801.51,23.9,27.536688581186127
0,1801.47,31.67,27.504153757501626
0,1801.46,30.65,27.496020051580444
0,1801.46,30.68,27.496020051580444
0,1801.46,29.62,27.496020051580444
0,1801.46,29.45,27.496020051580444
0,1801.46,29.98,27.496020051580444
0,1801.46,32.63,27.496020051580444
0,1801.47,32.77,27.504153757501626
0,1801.52,19.96,27.54482228710731
0,1801.45,25.36,27.487886345659263
0,1801.46,29.38,27.496020051580444
0,1801.47,32.26,27.504153757501626
0,1801.52,19.89,27.54482228710731
0,1801.42,25.7,27.463485227895717
0,1801.42,19.39,27.463485227895717
0,1801.46,32.62,27.496020051580444
0,1801.48,32.78,27.51228746342281
0,1801.48,27.46,27.51228746342281
0,1801.46,31.61,27.496020051580444
0,1801.46,30.25,27.496020051580444
0,1801.54,21.05,27.561089698949672
0,1801.53,25.86,27.55295599302849
0,1801.46,33.76,27.496020051580444
0,1801.48,32.74,27.51228746342281
0,1801.48,32.42,27.51228746342281
0,1801.46,32.79,27.496020051580444
0,1801.46,30.04,27.496020051580444
0,1801.49,25.85,27.52042116934399
0,1801.47,33.63,27.504153757501626
0,1801.47,32.79,27.504153757501626
0,1801.47,33.64,27.504153757501626
0,1801.51,22.51,27.536688581186127
0,1801.51,22.05,27.536688581186127
0,1801.54,21.57,27.561089698949672
0,1801.54,24.72,27.561089698949672
0,1801.54,22.34,27.561089698949672
0,1801.53,22.23,27.55295599302849
0,1801.5,26.77,27.528554875265172
0,1801.54,21.88,27.561089698949672
0,1801.53,23.38,27.55295599302849
0,1801.46,34.09,27.496020051580444
0,1801.46,34.0,27.496020051580444
0,1801.46,33.95,27.496020051580444
0,1801.48,33.21,27.51228746342281
0,1801.48,32.96,27.51228746342281
0,1801.46,32.92,27.496020051580444
0,1801.47,32.49,27.504153757501626
0,1801.46,32.74,27.496020051580444
0,1801.46,29.87,27.496020051580444
0,1801.49,31.93,27.52042116934399
0,1801.55,21.76,27.569223404870854
0,1801.45,26.17,27.487886345659263
0,1801.45,26.32,27.487886345659263
0,1801.53,27.3,27.55295599302849
0,1801.46,29.95,27.496020051580444
0,1801.46,30.4,27.496020051580444
0,1801.46,30.07,27.496020051580444
0,1801.46,31.72,27.496020051580444
0,1801.46,32.77,27.496020051580444
0,1801.47,32.81,27.504153757501626
0,1801.47,32.78,27.504153757501626
0,1801.47,32.77,27.504153757501626
0,1801.47,32.76,27.504153757501626
0,1801.54,28.57,27.561089698949672
0,1801.49,28.89,27.52042116934399
0,1801.49,29.34,27.52042116934399
0,1801.47,29.77,27.504153757501626
0,1801.56,21.06,27.577357110792036
0,1801.44,32.26,27.47975263973808
0,1801.45,32.29,27.487886345659263
0,1801.47,25.54,27.504153757501626
0,1801.43,26.22,27.4716189338169
0,1801.5,26.05,27.528554875265172
0,1801.45,33.51,27.487886345659263
0,1801.44,29.95,27.47975263973808
0,1801.52,20.81,27.54482228710731
0,1801.54,20.72,27.561089698949672
0,1801.56,20.97,27.577357110792036
0,1801.5,20.76,27.528554875265172
0,1801.76,20.76,27.740031229215447
0,1801.77,20.53,27.74816493513663
0,1801.7,21.47,27.691228993688355
0,1801.73,21.09,27.7156301114519
0,1801.69,21.36,27.683095287767173
0,1801.65,21.5,27.650560464082673
0,1801.6,21.34,27.609891934476764
0,1801.56,20.97,27.577357110792036
0,1801.54,21.74,27.561089698949672
0,1801.53,22.72,27.55295599302849
0,1801.49,26.16,27.52042116934399
0,1801.51,24.66,27.536688581186127
0,1801.49,29.55,27.52042116934399
0,1801.47,32.74,27.504153757501626
0,1801.47,32.39,27.504153757501626
0,1801.46,32.75,27.496020051580444
0,1801.56,21.09,27.577357110792036
0,1801.46,25.92,27.496020051580444
0,1801.46,32.12,27.496020051580444
0,1801.46,29.34,27.496020051580444
0,1801.46,33.61,27.496020051580444
0,1801.47,32.15,27.504153757501626
0,1801.47,32.6,27.504153757501626
0,1801.47,32.86,27.504153757501626
0,1801.46,33.12,27.496020051580444
0,1801.45,32.49,27.487886345659263
0,1801.45,32.47,27.487886345659263
0,1801.45,31.4,27.487886345659263
0,1801.45,31.48,27.487886345659263
0,1801.45,31.73,27.487886345659263
0,1801.45,31.54,27.487886345659263
0,1801.44,30.46,27.47975263973808
0,1801.44,30.41,27.47975263973808
0,1801.44,30.04,27.47975263973808
0,1801.44,30.12,27.47975263973808
0,1801.44,29.93,27.47975263973808
0,1801.44,30.64,27.47975263973808
0,1801.44,30.29,27.47975263973808
0,1801.44,30.27,27.47975263973808
0,1801.44,29.7,27.47975263973808
0,1801.44,30.03,27.47975263973808
0,1801.44,29.89,27.47975263973808
0,1801.46,32.75,27.496020051580444
0,1801.53,20.14,27.55295599302849
0,1801.53,20.13,27.55295599302849
0,1801.53,20.14,27.55295599302849
0,1801.53,20.13,27.55295599302849
0,1801.54,21.71,27.561089698949672
0,1801.47,25.76,27.504153757501626
0,1801.45,31.17,27.487886345659263
0,1801.54,20.66,27.561089698949672
0,1801.52,22.01,27.54482228710731
0,1801.52,22.93,27.54482228710731
0,1801.52,24.01,27.54482228710731
0,1801.52,24.38,27.54482228710731
0,1801.48,31.37,27.51228746342281
0,1801.44,32.53,27.47975263973808
0,1801.44,32.59,27.47975263973808
0,1801.46,32.68,27.496020051580444
0,1801.46,32.71,27.496020051580444
0,1801.47,32.74,27.504153757501626
0,1801.47,32.77,27.504153757501626
0,1801.47,32.49,27.504153757501626
0,1801.46,32.65,27.496020051580444
0,1801.46,32.51,27.496020051580444
0,1801.46,32.6,27.496020051580444
0,1801.45,32.75,27.487886345659263
0,1801.45,30.08,27.487886345659263
0,1801.45,30.8,27.487886345659263
0,1801.46,31.24,27.496020051580444
0,1801.52,29.18,27.54482228710731
0,1801.52,22.24,27.54482228710731
0,1801.52,20.33,27.54482228710731
0,1801.53,21.34,27.55295599302849
0,1801.51,21.42,27.536688581186127
0,1801.51,21.34,27.536688581186127
0,1801.5,19.72,27.528554875265172
0,1801.44,30.01,27.47975263973808
0,1801.44,29.69,27.47975263973808
0,1801.45,31.21,27.487886345659263
0,1801.52,20.98,27.54482228710731
0,1801.44,29.43,27.47975263973808
0,1801.47,26.07,27.504153757501626
0,1801.41,27.19,27.455351521974535
0,1801.41,25.62,27.455351521974535
0,1801.41,27.66,27.455351521974535
0,1801.46,33.83,27.496020051580444
0,1801.48,24.81,27.51228746342281
0,1801.48,25.89,27.51228746342281
0,1801.48,24.78,27.51228746342281
0,1801.5,23.27,27.528554875265172
0,1801.5,23.55,27.528554875265172
0,1801.5,22.07,27.528554875265172
0,1801.5,22.88,27.528554875265172
0,1801.5,22.53,27.528554875265172
0,1801.5,22.61,27.528554875265172
0,1801.5,22.58,27.528554875265172
0,1801.5,23.02,27.528554875265172
0,1801.5,23.32,27.528554875265172
0,1801.53,20.68,27.55295599302849
0,1801.52,20.66,27.54482228710731
0,1801.52,22.11,27.54482228710731
0,1801.53,21.96,27.55295599302849
0,1801.5,22.81,27.528554875265172
0,1801.49,23.91,27.52042116934399
0,1801.49,26.08,27.52042116934399
0,1801.52,21.36,27.54482228710731
0,1801.52,21.13,27.54482228710731
0,1801.52,23.29,27.54482228710731
0,1801.52,24.96,27.54482228710731
0,1801.49,25.05,27.52042116934399
0,1801.44,33.92,27.47975263973808
0,1801.44,34.19,27.47975263973808
0,1801.47,32.8,27.504153757501626
0,1801.46,32.76,27.496020051580444
0,1801.44,32.97,27.47975263973808
0,1801.47,31.06,27.504153757501626
0,1801.46,30.98,27.496020051580444
0,1801.48,30.99,27.51228746342281
0,1801.44,30.44,27.47975263973808
0,1801.44,29.71,27.47975263973808
0,1801.44,29.36,27.47975263973808
0,1801.5,19.34,27.528554875265172
0,1801.44,32.67,27.47975263973808
0,1801.45,31.7,27.487886345659263
0,1801.45,31.55,27.487886345659263
0,1801.54,21.76,27.561089698949672
0,1801.55,26.17,27.569223404870854
0,1801.55,26.01,27.569223404870854
0,1801.56,21.08,27.577357110792036
0,1801.5,25.95,27.528554875265172
0,1801.43,26.08,27.4716189338169
0,1801.44,32.63,27.47975263973808
0,1801.44,32.83,27.47975263973808
0,1801.44,32.69,27.47975263973808
0,1801.47,29.73,27.504153757501626
0,1801.47,29.99,27.504153757501626
0,1801.47,29.55,27.504153757501626
0,1801.51,22.8,27.536688581186127
0,1801.51,21.93,27.536688581186127
0,1801.49,23.88,27.52042116934399
0,1801.46,31.66,27.496020051580444
0,1801.44,30.63,27.47975263973808
0,1801.44,30.66,27.47975263973808
0,1801.44,29.6,27.47975263973808
0,1801.44,29.43,27.47975263973808
0,1801.44,29.96,27.47975263973808
0,1801.44,32.61,27.47975263973808
0,1801.45,32.75,27.487886345659263
0,1801.5,19.94,27.528554875265172
0,1801.43,25.34,27.4716189338169
0,1801.44,29.36,27.47975263973808
0,1801.45,32.24,27.487886345659263
0,1801.5,19.87,27.528554875265172
0,1801.41,25.69,27.455351521974535
0,1801.4,19.37,27.44721781605358
0,1801.44,32.6,27.47975263973808
0,1801.46,32.76,27.496020051580444
0,1801.46,27.44,27.496020051580444
0,1801.45,31.6,27.487886345659263
0,1801.44,30.23,27.47975263973808
0,1801.53,21.04,27.55295599302849
0,1801.52,25.85,27.54482228710731
0,1801.44,33.74,27.47975263973808
0,1801.46,32.72,27.496020051580444
0,1801.47,32.41,27.504153757501626
0,1801.45,32.78,27.487886345659263
0,1801.44,30.02,27.47975263973808
0,1801.47,25.83,27.504153757501626
0,1801.46,33.62,27.496020051580444
0,1801.46,32.78,27.496020051580444
0,1801.46,33.63,27.496020051580444
0,1801.5,22.5,27.528554875265172
0,1801.5,22.04,27.528554875265172
0,1801.52,21.55,27.54482228710731
0,1801.52,24.7,27.54482228710731
0,1801.52,22.32,27.54482228710731
0,1801.51,22.21,27.536688581186127
0,1801.49,26.76,27.52042116934399
0,1801.53,21.87,27.55295599302849
0,1801.52,23.37,27.54482228710731
0,1801.44,34.07,27.47975263973808
0,1801.44,33.98,27.47975263973808
0,1801.44,33.93,27.47975263973808
0,1801.46,33.19,27.496020051580444
0,1801.46,32.94,27.496020051580444
0,1801.45,32.91,27.487886345659263
0,1801.45,32.47,27.487886345659263
0,1801.44,32.72,27.47975263973808
0,1801.44,29.85,27.47975263973808
0,1801.48,31.92,27.51228746342281
0,1801.54,21.75,27.561089698949672
0,1801.43,26.15,27.4716189338169
0,1801.43,26.3,27.4716189338169
0,1801.52,27.29,27.54482228710731
0,1801.44,29.93,27.47975263973808
0,1801.44,30.38,27.47975263973808
0,1801.44,30.05,27.47975263973808
0,1801.44,31.7,27.47975263973808
0,1801.45,32.76,27.487886345659263
0,1801.45,32.79,27.487886345659263
0,1801.45,32.76,27.487886345659263
0,1801.45,32.75,27.487886345659263
0,1801.45,32.74,27.487886345659263
0,1801.52,28.55,27.54482228710731
0,1801.48,28.88,27.51228746342281
0,1801.48,29.33,27.51228746342281
0,1801.47,29.77,27.504153757501626
0,1801.56,21.06,27.577357110792036
0,1801.44,32.26,27.47975263973808
0,1801.45,32.29,27.487886345659263
0,1801.47,25.54,27.504153757501626
0,1801.43,26.22,27.4716189338169
0,1801.5,26.05,27.528554875265172
0,1801.45,33.51,27.487886345659263
0,1801.44,29.95,27.47975263973808
0,1801.52,20.81,27.54482228710731
0,1801.53,20.71,27.55295599302849
0,1801.56,20.97,27.577357110792036
0,1801.5,20.76,27.528554875265172
0,1801.76,20.76,27.740031229215447
0,1801.77,20.53,27.74816493513663
0,1801.7,21.47,27.691228993688355
0,1801.73,21.09,27.7156301114519
0,1801.69,21.36,27.683095287767173
0,1801.65,21.5,27.650560464082673
0,1801.6,21.34,27.609891934476764
0,1801.56,20.97,27.577357110792036
0,1801.54,21.74,27.561089698949672
0,1801.52,22.71,27.54482228710731
0,1801.49,26.16,27.52042116934399
0,1801.5,24.65,27.528554875265172
0,1801.48,29.54,27.51228746342281
0,1801.46,32.73,27.496020051580444
0,1801.46,32.38,27.496020051580444
0,1801.45,32.74,27.487886345659263
0,1801.55,21.08,27.569223404870854
0,1801.46,25.92,27.496020051580444
0,1801.46,32.12,27.496020051580444
0,1801.46,29.34,27.496020051580444
0,1801.46,33.61,27.496020051580444
0,1801.47,32.15,27.504153757501626
0,1801.47,32.6,27.504153757501626
0,1801.46,32.85,27.496020051580444
0,1801.46,33.12,27.496020051580444
0,1801.45,32.49,27.487886345659263
0,1801.45,32.47,27.487886345659263
0,1801.44,31.39,27.47975263973808
0,1801.44,31.47,27.47975263973808
0,1801.44,31.72,27.47975263973808
0,1801.44,31.53,27.47975263973808
0,1801.44,30.46,27.47975263973808
0,1801.44,30.41,27.47975263973808
0,1801.44,30.04,27.47975263973808
0,1801.44,30.12,27.47975263973808
0,1801.44,29.93,27.47975263973808
0,1801.44,30.64,27.47975263973808
0,1801.44,30.29,27.47975263973808
0,1801.44,30.27,27.47975263973808
0,1801.44,29.7,27.47975263973808
0,1801.44,30.03,27.47975263973808
0,1801.44,29.89,27.47975263973808
0,1801.45,32.74,27.487886345659263
0,1801.52,20.13,27.54482228710731
0,1801.52,20.12,27.54482228710731
0,1801.52,20.13,27.54482228710731
0,1801.52,20.12,27.54482228710731
0,1801.54,21.71,27.561089698949672
0,1801.47,25.76,27.504153757501626
0,1801.45,31.17,27.487886345659263
0,1801.53,20.65,27.55295599302849
0,1801.52,22.01,27.54482228710731
0,1801.52,22.93,27.54482228710731
0,1801.51,24.0,27.536688581186127
0,1801.51,24.37,27.536688581186127
0,1801.48,31.37,27.51228746342281
0,1801.44,32.53,27.47975263973808
0,1801.44,32.59,27.47975263973808
0,1801.46,32.68,27.496020051580444
