Sector,Escenario,Hora,IdTubo,Caudal,Velocidad,PerUni,Estado
Norte,E1,0:00,10258E,0.03,0.00,0.00,Abierto
Norte,E1,0:00,10258F,0.04,0.00,0.00,Abierto
Norte,E1,0:00,105FFC,0.01,0.00,0.00,Abierto
Norte,E1,0:00,107464,0.10,0.02,0.01,Abierto
Norte,E1,0:00,1079D3,0.04,0.01,0.00,Abierto
Norte,E1,0:00,1079D4,0.13,0.03,0.01,Abierto
Norte,E1,0:00,11BE0F,0.01,0.00,0.00,Abierto
Norte,E1,0:00,11BE17,0.10,0.02,0.01,Abierto
Norte,E1,0:00,11BE1F,0.45,0.06,0.05,Abierto
Norte,E1,0:00,11BE20,-9.36,0.30,0.43,Abierto
Norte,E1,0:00,15357,0.01,0.00,0.00,Abierto
Norte,E1,0:00,1535D,0.10,0.03,0.03,Abierto
Norte,E1,0:00,15369,-0.16,0.05,0.06,Abierto
Norte,E1,0:00,16168EC9,-0.29,0.04,0.02,Abierto
Norte,E1,0:00,3370,-0.34,0.08,0.11,Abierto
Norte,E1,0:00,3379,-0.24,0.05,0.06,Abierto
Norte,E1,0:00,346A,0.03,0.01,0.00,Abierto
Norte,E1,0:00,348A,-0.15,0.03,0.02,Abierto
Norte,E1,0:00,3511,0.02,0.01,0.00,Abierto
Norte,E1,0:00,351C,-0.21,0.05,0.06,Abierto
Norte,E1,0:00,353C,0.02,0.00,0.00,Abierto
Norte,E1,0:00,36A1,-0.08,0.02,0.01,Abierto
Norte,E1,0:00,36A6,0.21,0.05,0.04,Abierto
Norte,E1,0:00,3AD4,-0.19,0.02,0.01,Abierto
Norte,E1,0:00,3AD5,0.04,0.01,0.00,Abierto
Norte,E1,0:00,3AF7,-0.23,0.03,0.01,Abierto
Norte,E1,0:00,3D3E,0.02,0.00,0.00,Abierto
Norte,E1,0:00,3D7A,1.10,0.06,0.03,Abierto
Norte,E1,0:00,3D7B,0.98,0.06,0.03,Abierto
Norte,E1,0:00,3ECA,-2.44,0.08,0.04,Abierto
Norte,E1,0:00,3ECC,-4.42,0.14,0.11,Abierto
Norte,E1,0:00,3ECD,-4.33,0.14,0.11,Abierto
Norte,E1,0:00,65C95,0.10,0.02,0.01,Abierto
Norte,E1,0:00,65CCA,-0.11,0.02,0.01,Abierto
Norte,E1,0:00,728F9,-0.39,0.09,0.14,Abierto
Norte,E1,0:00,72BF8,0.04,0.01,0.00,Abierto
Norte,E1,0:00,72BFA,-0.15,0.04,0.03,Abierto
Norte,E1,0:00,72C13,-0.22,0.05,0.06,Abierto
Norte,E1,0:00,72C15,0.21,0.05,0.08,Abierto
Norte,E1,0:00,72C1B,-0.22,0.05,0.04,Abierto
Norte,E1,0:00,72C3B,0.44,0.06,0.05,Abierto
Norte,E1,0:00,72C53,-0.37,0.08,0.13,Abierto
Norte,E1,0:00,72C89,0.24,0.05,0.06,Abierto
Norte,E1,0:00,75A64,9.59,0.31,0.46,Abierto
Norte,E1,0:00,763CD,-0.05,0.02,0.01,Abierto
Norte,E1,0:00,763D7,0.01,0.00,0.00,Abierto
Norte,E1,0:00,763DD,0.08,0.03,0.02,Abierto
Norte,E1,0:00,763DE,0.02,0.01,0.00,Abierto
Norte,E1,0:00,763E1,-0.04,0.01,0.00,Abierto
Norte,E1,0:00,763E2,0.07,0.02,0.01,Abierto
Norte,E1,0:00,763E3,-0.03,0.01,0.00,Abierto
Norte,E1,0:00,763E5,0.03,0.01,0.00,Abierto
Norte,E1,0:00,763E6,0.08,0.02,0.01,Abierto
Norte,E1,0:00,763E7,-0.11,0.03,0.03,Abierto
Norte,E1,0:00,763E8,-0.10,0.03,0.02,Abierto
Norte,E1,0:00,763E9,0.00,0.00,0.00,Abierto
Norte,E1,0:00,763EB,0.12,0.04,0.05,Abierto
Norte,E1,0:00,763F0,-0.02,0.01,0.00,Abierto
Norte,E1,0:00,763F1,0.03,0.01,0.00,Abierto
Norte,E1,0:00,763F2,0.26,0.08,0.15,Abierto
Norte,E1,0:00,763F3,0.07,0.02,0.01,Abierto
Norte,E1,0:00,763F4,0.22,0.07,0.11,Abierto
Norte,E1,0:00,763F5,0.10,0.03,0.03,Abierto
Norte,E1,0:00,763F6,0.21,0.06,0.10,Abierto
Norte,E1,0:00,763F7,0.37,0.11,0.28,Abierto
Norte,E1,0:00,763F8,0.31,0.10,0.20,Abierto
Norte,E1,0:00,763F9,0.01,0.00,0.00,Abierto
Norte,E1,0:00,763FA,-0.24,0.08,0.12,Abierto
Norte,E1,0:00,763FB,-0.24,0.08,0.16,Abierto
Norte,E1,0:00,763FC,0.01,0.00,0.00,Abierto
Norte,E1,0:00,763FF,0.25,0.08,0.14,Abierto
Norte,E1,0:00,7643E,-0.01,0.00,0.00,Abierto
Norte,E1,0:00,7643F,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76440,0.39,0.09,0.14,Abierto
Norte,E1,0:00,76441,-0.41,0.09,0.17,Abierto
Norte,E1,0:00,7656C,0.23,0.05,0.06,Abierto
Norte,E1,0:00,7656E,-0.21,0.05,0.05,Abierto
Norte,E1,0:00,7656F,0.35,0.08,0.12,Abierto
Norte,E1,0:00,76570,0.37,0.08,0.17,Abierto
Norte,E1,0:00,76571,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76732,-0.37,0.08,0.13,Abierto
Norte,E1,0:00,76756,-0.14,0.03,0.04,Abierto
Norte,E1,0:00,76759,-0.65,0.15,0.39,Abierto
Norte,E1,0:00,76793,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76849,0.03,0.01,0.00,Abierto
Norte,E1,0:00,7684B,0.36,0.08,0.13,Abierto
Norte,E1,0:00,7684E,-0.22,0.05,0.00,Abierto
Norte,E1,0:00,76850,0.04,0.01,0.00,Abierto
Norte,E1,0:00,76858,0.01,0.00,0.00,Abierto
Norte,E1,0:00,76863,-0.02,0.00,0.00,Abierto
Norte,E1,0:00,76865,-0.15,0.03,0.03,Abierto
Norte,E1,0:00,76868,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76869,0.14,0.03,0.02,Abierto
Norte,E1,0:00,768A5,0.01,0.00,0.00,Abierto
Norte,E1,0:00,768A6,0.01,0.00,0.00,Abierto
Norte,E1,0:00,768A7,-0.06,0.01,0.00,Abierto
Norte,E1,0:00,768A8,0.02,0.01,0.00,Abierto
Norte,E1,0:00,768A9,0.10,0.02,0.01,Abierto
Norte,E1,0:00,768AA,-0.03,0.01,0.00,Abierto
Norte,E1,0:00,768AB,-0.02,0.00,0.00,Abierto
Norte,E1,0:00,768AC,0.01,0.00,0.00,Abierto
Norte,E1,0:00,768AD,0.00,0.00,0.00,Abierto
Norte,E1,0:00,768AE,0.06,0.01,0.02,Abierto
Norte,E1,0:00,768AF,0.51,0.12,0.30,Abierto
Norte,E1,0:00,768B7,0.05,0.01,0.00,Abierto
Norte,E1,0:00,768BA,-0.42,0.10,0.17,Abierto
Norte,E1,0:00,768BB,0.03,0.01,0.00,Abierto
Norte,E1,0:00,768BC,-0.01,0.00,0.00,Abierto
Norte,E1,0:00,768BD,-0.01,0.00,0.00,Abierto
Norte,E1,0:00,768BE,-0.09,0.02,0.01,Abierto
Norte,E1,0:00,768BF,-0.02,0.00,0.00,Abierto
Norte,E1,0:00,768C0,0.00,0.00,0.00,Abierto
Norte,E1,0:00,768C1,0.02,0.00,0.00,Abierto
Norte,E1,0:00,768C2,0.38,0.09,0.14,Abierto
Norte,E1,0:00,768C3,0.01,0.00,0.00,Abierto
Norte,E1,0:00,768C4,0.40,0.09,0.15,Abierto
Norte,E1,0:00,768C5,-0.28,0.06,0.08,Abierto
Norte,E1,0:00,768C6,0.32,0.07,0.10,Abierto
Norte,E1,0:00,768C7,0.20,0.04,0.04,Abierto
Norte,E1,0:00,768C8,-0.27,0.06,0.08,Abierto
Norte,E1,0:00,768C9,0.44,0.10,0.18,Abierto
Norte,E1,0:00,768CA,-0.15,0.03,0.02,Abierto
Norte,E1,0:00,768CB,-0.24,0.05,0.06,Abierto
Norte,E1,0:00,768D0,-0.04,0.01,0.00,Abierto
Norte,E1,0:00,768D5,0.00,0.00,0.00,Abierto
Norte,E1,0:00,768D6,0.09,0.02,0.01,Abierto
Norte,E1,0:00,768D7,-0.14,0.03,0.02,Abierto
Norte,E1,0:00,768D8,0.23,0.05,0.06,Abierto
Norte,E1,0:00,768D9,0.01,0.00,0.00,Abierto
Norte,E1,0:00,768DA,0.02,0.00,0.00,Abierto
Norte,E1,0:00,76972,0.14,0.03,0.02,Abierto
Norte,E1,0:00,76973,0.08,0.02,0.01,Abierto
Norte,E1,0:00,76974,0.08,0.02,0.01,Abierto
Norte,E1,0:00,76975,-0.10,0.02,0.00,Abierto
Norte,E1,0:00,76976,0.03,0.01,0.00,Abierto
Norte,E1,0:00,76977,0.02,0.00,0.00,Abierto
Norte,E1,0:00,76978,0.01,0.00,0.00,Abierto
Norte,E1,0:00,76979,0.03,0.01,0.00,Abierto
Norte,E1,0:00,7697A,0.01,0.00,0.00,Abierto
Norte,E1,0:00,7697B,-0.06,0.01,0.01,Abierto
Norte,E1,0:00,7697C,0.29,0.06,0.08,Abierto
Norte,E1,0:00,7697D,0.07,0.02,0.01,Abierto
Norte,E1,0:00,7697E,0.03,0.01,0.00,Abierto
Norte,E1,0:00,7697F,0.32,0.07,0.10,Abierto
Norte,E1,0:00,76980,0.04,0.01,0.00,Abierto
Norte,E1,0:00,76981,-0.23,0.05,0.05,Abierto
Norte,E1,0:00,76982,-0.05,0.01,0.00,Abierto
Norte,E1,0:00,76983,0.01,0.00,0.00,Abierto
Norte,E1,0:00,76984,0.45,0.10,0.19,Abierto
Norte,E1,0:00,76985,0.04,0.01,0.00,Abierto
Norte,E1,0:00,76986,0.22,0.05,0.05,Abierto
Norte,E1,0:00,76988,0.04,0.01,0.00,Abierto
Norte,E1,0:00,7698B,0.03,0.01,0.00,Abierto
Norte,E1,0:00,76C38,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76C3F,-0.42,0.05,0.04,Abierto
Norte,E1,0:00,76C41,0.03,0.00,0.00,Abierto
Norte,E1,0:00,76C46,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76C6A,0.75,0.10,0.14,Abierto
Norte,E1,0:00,76CE6,0.18,0.02,0.00,Abierto
Norte,E1,0:00,76CE7,0.18,0.02,0.00,Abierto
Norte,E1,0:00,76D0F,0.38,0.05,0.05,Abierto
Norte,E1,0:00,76D22,-0.22,0.03,0.01,Abierto
Norte,E1,0:00,76D23,0.61,0.08,0.08,Abierto
Norte,E1,0:00,76D25,-0.97,0.12,0.19,Abierto
Norte,E1,0:00,76D27,-1.18,0.15,0.28,Abierto
Norte,E1,0:00,76D28,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76D29,1.05,0.13,0.23,Abierto
Norte,E1,0:00,76D2B,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76D2E,0.57,0.07,0.07,Abierto
Norte,E1,0:00,76D2F,0.51,0.06,0.06,Abierto
Norte,E1,0:00,76D31,0.47,0.06,0.05,Abierto
Norte,E1,0:00,76D33,-0.03,0.00,0.00,Abierto
Norte,E1,0:00,76D72,0.04,0.00,0.00,Abierto
Norte,E1,0:00,76D76,-0.37,0.05,0.03,Abierto
Norte,E1,0:00,76D7A,-0.25,0.03,0.02,Abierto
Norte,E1,0:00,76D7B,-0.10,0.01,0.00,Abierto
Norte,E1,0:00,76D7C,0.54,0.07,0.07,Abierto
Norte,E1,0:00,76D7E,-0.06,0.01,0.00,Abierto
Norte,E1,0:00,76D7F,-0.12,0.02,0.01,Abierto
Norte,E1,0:00,76D95,-0.15,0.02,0.01,Abierto
Norte,E1,0:00,76D96,-0.44,0.06,0.04,Abierto
Norte,E1,0:00,76D97,-0.75,0.10,0.09,Abierto
Norte,E1,0:00,76D98,-0.74,0.09,0.13,Abierto
Norte,E1,0:00,76D99,-0.26,0.03,0.00,Abierto
Norte,E1,0:00,76D9A,-0.24,0.03,0.02,Abierto
Norte,E1,0:00,76D9B,-0.06,0.01,0.00,Abierto
Norte,E1,0:00,76D9D,-0.09,0.01,0.00,Abierto
Norte,E1,0:00,76DA5,-0.12,0.02,0.01,Abierto
Norte,E1,0:00,76DA6,-0.15,0.02,0.01,Abierto
Norte,E1,0:00,76DA9,0.33,0.04,0.03,Abierto
Norte,E1,0:00,76DAA,-0.02,0.00,0.00,Abierto
Norte,E1,0:00,76DAB,-0.40,0.05,0.04,Abierto
Norte,E1,0:00,76DAC,-0.47,0.06,0.05,Abierto
Norte,E1,0:00,76DAD,-0.68,0.09,0.10,Abierto
Norte,E1,0:00,76DAE,-0.36,0.05,0.03,Abierto
Norte,E1,0:00,76DAF,-0.41,0.05,0.04,Abierto
Norte,E1,0:00,76DB0,0.45,0.06,0.05,Abierto
Norte,E1,0:00,76DB1,0.72,0.09,0.11,Abierto
Norte,E1,0:00,76DB3,-0.01,0.00,0.00,Abierto
Norte,E1,0:00,76DBB,0.07,0.01,0.00,Abierto
Norte,E1,0:00,76DBC,0.07,0.01,0.03,Abierto
Norte,E1,0:00,76F3C,-1.77,0.10,0.07,Abierto
Norte,E1,0:00,76F70,0.03,0.00,0.00,Abierto
Norte,E1,0:00,76F71,0.02,0.00,0.00,Abierto
Norte,E1,0:00,76F76,-0.35,0.02,0.00,Abierto
Norte,E1,0:00,76F77,-0.45,0.03,0.01,Abierto
Norte,E1,0:00,76F78,0.06,0.00,0.00,Abierto
Norte,E1,0:00,76F79,0.05,0.00,0.00,Abierto
Norte,E1,0:00,76F7A,-0.21,0.01,0.00,Abierto
Norte,E1,0:00,76F7B,-0.28,0.02,0.00,Abierto
Norte,E1,0:00,76F7C,0.21,0.01,0.00,Abierto
Norte,E1,0:00,76F7D,-0.24,0.01,0.00,Abierto
Norte,E1,0:00,76F7E,-0.32,0.02,0.00,Abierto
Norte,E1,0:00,76F7F,0.00,0.00,0.00,Abierto
Norte,E1,0:00,76F80,-0.49,0.03,0.01,Abierto
Norte,E1,0:00,76F81,-0.89,0.05,0.03,Abierto
Norte,E1,0:00,76F82,0.89,0.05,0.00,Abierto
Norte,E1,0:00,76F83,1.03,0.06,0.03,Abierto
Norte,E1,0:00,76F8A,0.98,0.06,0.03,Abierto
Norte,E1,0:00,76F8B,1.03,0.06,0.03,Abierto
Norte,E1,0:00,76F8C,1.08,0.06,0.03,Abierto
Norte,E1,0:00,76F8D,1.86,0.10,0.09,Abierto
Norte,E1,0:00,76FB7,0.16,0.01,0.00,Abierto
Norte,E1,0:00,76FB8,0.07,0.00,0.00,Abierto
Norte,E1,0:00,76FB9,0.01,0.00,0.00,Abierto
Norte,E1,0:00,7704F,7.08,0.23,0.26,Abierto
Norte,E1,0:00,770AF,-1.83,0.06,0.02,Abierto
Norte,E1,0:00,770B8,-1.93,0.06,0.02,Abierto
Norte,E1,0:00,770B9,-2.40,0.08,0.03,Abierto
Norte,E1,0:00,770BB,-4.88,0.16,0.13,Abierto
Norte,E1,0:00,770BC,-4.98,0.16,0.14,Abierto
Norte,E1,0:00,770BD,-4.91,0.16,0.13,Abierto
Norte,E1,0:00,770BE,5.48,0.17,0.16,Abierto
Norte,E1,0:00,770BF,-6.64,0.21,0.23,Abierto
Norte,E1,0:00,770C1,-9.39,0.30,0.44,Abierto
Norte,E1,0:00,770C2,-9.43,0.30,0.45,Abierto
Norte,E1,0:00,770C3,-9.48,0.30,0.45,Abierto
Norte,E1,0:00,770C4,-9.51,0.30,0.46,Abierto
Norte,E1,0:00,770C5,-9.56,0.30,0.46,Abierto
Norte,E1,0:00,770DF,-9.53,0.30,0.46,Abierto
Norte,E1,0:00,770E0,-9.58,0.31,0.46,Abierto
Norte,E1,0:00,84C73,-0.20,0.03,0.01,Abierto
Norte,E1,0:00,86772,0.07,0.01,0.01,Abierto
Norte,E1,0:00,BB7E5,0.02,0.00,0.00,Abierto
Norte,E1,1:00,10258E,0.03,0.00,0.00,Abierto
Norte,E1,1:00,10258F,0.04,0.00,0.00,Abierto
Norte,E1,1:00,105FFC,0.01,0.00,0.00,Abierto
Norte,E1,1:00,107464,0.11,0.02,0.01,Abierto
Norte,E1,1:00,1079D3,0.04,0.01,0.00,Abierto
Norte,E1,1:00,1079D4,0.13,0.03,0.01,Abierto
Norte,E1,1:00,11BE0F,0.01,0.00,0.00,Abierto
Norte,E1,1:00,11BE17,0.11,0.02,0.01,Abierto
Norte,E1,1:00,11BE1F,0.45,0.06,0.05,Abierto
Norte,E1,1:00,11BE20,-9.52,0.30,0.46,Abierto
Norte,E1,1:00,15357,0.01,0.00,0.00,Abierto
Norte,E1,1:00,1535D,0.10,0.03,0.03,Abierto
Norte,E1,1:00,15369,-0.17,0.05,0.07,Abierto
Norte,E1,1:00,16168EC9,-0.29,0.04,0.02,Abierto
Norte,E1,1:00,3370,-0.34,0.08,0.12,Abierto
Norte,E1,1:00,3379,-0.24,0.05,0.06,Abierto
Norte,E1,1:00,346A,0.03,0.01,0.00,Abierto
Norte,E1,1:00,348A,-0.15,0.03,0.02,Abierto
Norte,E1,1:00,3511,0.03,0.01,0.00,Abierto
Norte,E1,1:00,351C,-0.21,0.05,0.06,Abierto
Norte,E1,1:00,353C,0.02,0.00,0.00,Abierto
Norte,E1,1:00,36A1,-0.08,0.02,0.01,Abierto
Norte,E1,1:00,36A6,0.21,0.05,0.05,Abierto
Norte,E1,1:00,3AD4,-0.19,0.02,0.01,Abierto
Norte,E1,1:00,3AD5,0.04,0.01,0.00,Abierto
Norte,E1,1:00,3AF7,-0.23,0.03,0.01,Abierto
Norte,E1,1:00,3D3E,0.02,0.00,0.00,Abierto
Norte,E1,1:00,3D7A,1.12,0.06,0.03,Abierto
Norte,E1,1:00,3D7B,1.00,0.06,0.03,Abierto
Norte,E1,1:00,3ECA,-2.48,0.08,0.04,Abierto
Norte,E1,1:00,3ECC,-4.50,0.14,0.12,Abierto
Norte,E1,1:00,3ECD,-4.40,0.14,0.11,Abierto
Norte,E1,1:00,65C95,0.11,0.02,0.01,Abierto
Norte,E1,1:00,65CCA,-0.11,0.03,0.01,Abierto
Norte,E1,1:00,728F9,-0.40,0.09,0.14,Abierto
Norte,E1,1:00,72BF8,0.04,0.01,0.02,Abierto
Norte,E1,1:00,72BFA,-0.16,0.04,0.03,Abierto
Norte,E1,1:00,72C13,-0.22,0.05,0.06,Abierto
Norte,E1,1:00,72C15,0.21,0.05,0.08,Abierto
Norte,E1,1:00,72C1B,-0.22,0.05,0.04,Abierto
Norte,E1,1:00,72C3B,0.45,0.06,0.05,Abierto
Norte,E1,1:00,72C53,-0.37,0.08,0.13,Abierto
Norte,E1,1:00,72C89,0.24,0.05,0.06,Abierto
Norte,E1,1:00,75A64,9.75,0.31,0.48,Abierto
Norte,E1,1:00,763CD,-0.05,0.02,0.01,Abierto
Norte,E1,1:00,763D7,0.01,0.00,0.00,Abierto
Norte,E1,1:00,763DD,0.08,0.03,0.02,Abierto
Norte,E1,1:00,763DE,0.02,0.01,0.00,Abierto
Norte,E1,1:00,763E1,-0.04,0.01,0.01,Abierto
Norte,E1,1:00,763E2,0.07,0.02,0.02,Abierto
Norte,E1,1:00,763E3,-0.03,0.01,0.00,Abierto
Norte,E1,1:00,763E5,0.03,0.01,0.00,Abierto
Norte,E1,1:00,763E6,0.08,0.02,0.01,Abierto
Norte,E1,1:00,763E7,-0.11,0.04,0.03,Abierto
Norte,E1,1:00,763E8,-0.10,0.03,0.03,Abierto
Norte,E1,1:00,763E9,0.00,0.00,0.00,Abierto
Norte,E1,1:00,763EB,0.12,0.04,0.02,Abierto
Norte,E1,1:00,763F0,-0.02,0.01,0.00,Abierto
Norte,E1,1:00,763F1,0.03,0.01,0.00,Abierto
Norte,E1,1:00,763F2,0.26,0.08,0.15,Abierto
Norte,E1,1:00,763F3,0.07,0.02,0.01,Abierto
Norte,E1,1:00,763F4,0.22,0.07,0.11,Abierto
Norte,E1,1:00,763F5,0.10,0.03,0.03,Abierto
Norte,E1,1:00,763F6,0.21,0.07,0.10,Abierto
Norte,E1,1:00,763F7,0.37,0.12,0.29,Abierto
Norte,E1,1:00,763F8,0.31,0.10,0.21,Abierto
Norte,E1,1:00,763F9,0.01,0.00,0.00,Abierto
Norte,E1,1:00,763FA,-0.25,0.08,0.12,Abierto
Norte,E1,1:00,763FB,-0.25,0.08,0.16,Abierto
Norte,E1,1:00,763FC,0.01,0.00,0.00,Abierto
Norte,E1,1:00,763FF,0.26,0.08,0.15,Abierto
Norte,E1,1:00,7643E,-0.01,0.00,0.00,Abierto
Norte,E1,1:00,7643F,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76440,0.39,0.09,0.14,Abierto
Norte,E1,1:00,76441,-0.42,0.09,0.17,Abierto
Norte,E1,1:00,7656C,0.24,0.05,0.06,Abierto
Norte,E1,1:00,7656E,-0.21,0.05,0.05,Abierto
Norte,E1,1:00,7656F,0.35,0.08,0.12,Abierto
Norte,E1,1:00,76570,0.37,0.08,0.17,Abierto
Norte,E1,1:00,76571,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76732,-0.37,0.08,0.13,Abierto
Norte,E1,1:00,76756,-0.14,0.03,0.02,Abierto
Norte,E1,1:00,76759,-0.66,0.15,0.34,Abierto
Norte,E1,1:00,76793,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76849,0.03,0.01,0.00,Abierto
Norte,E1,1:00,7684B,0.37,0.08,0.13,Abierto
Norte,E1,1:00,7684E,-0.22,0.05,0.07,Abierto
Norte,E1,1:00,76850,0.04,0.01,0.00,Abierto
Norte,E1,1:00,76858,0.01,0.00,0.00,Abierto
Norte,E1,1:00,76863,-0.02,0.00,0.00,Abierto
Norte,E1,1:00,76865,-0.16,0.04,0.03,Abierto
Norte,E1,1:00,76868,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76869,0.14,0.03,0.02,Abierto
Norte,E1,1:00,768A5,0.01,0.00,0.00,Abierto
Norte,E1,1:00,768A6,0.01,0.00,0.00,Abierto
Norte,E1,1:00,768A7,-0.06,0.01,0.00,Abierto
Norte,E1,1:00,768A8,0.02,0.01,0.00,Abierto
Norte,E1,1:00,768A9,0.10,0.02,0.01,Abierto
Norte,E1,1:00,768AA,-0.03,0.01,0.00,Abierto
Norte,E1,1:00,768AB,-0.02,0.00,0.00,Abierto
Norte,E1,1:00,768AC,0.01,0.00,0.00,Abierto
Norte,E1,1:00,768AD,0.00,0.00,0.00,Abierto
Norte,E1,1:00,768AE,0.06,0.01,0.00,Abierto
Norte,E1,1:00,768AF,0.52,0.12,0.30,Abierto
Norte,E1,1:00,768B7,0.05,0.01,0.00,Abierto
Norte,E1,1:00,768BA,-0.43,0.10,0.18,Abierto
Norte,E1,1:00,768BB,0.03,0.01,0.00,Abierto
Norte,E1,1:00,768BC,-0.01,0.00,0.00,Abierto
Norte,E1,1:00,768BD,-0.01,0.00,0.00,Abierto
Norte,E1,1:00,768BE,-0.09,0.02,0.01,Abierto
Norte,E1,1:00,768BF,-0.02,0.00,0.00,Abierto
Norte,E1,1:00,768C0,0.00,0.00,0.00,Abierto
Norte,E1,1:00,768C1,0.02,0.00,0.00,Abierto
Norte,E1,1:00,768C2,0.39,0.09,0.15,Abierto
Norte,E1,1:00,768C3,0.01,0.00,0.00,Abierto
Norte,E1,1:00,768C4,0.40,0.09,0.15,Abierto
Norte,E1,1:00,768C5,-0.29,0.07,0.08,Abierto
Norte,E1,1:00,768C6,0.33,0.07,0.10,Abierto
Norte,E1,1:00,768C7,0.20,0.05,0.04,Abierto
Norte,E1,1:00,768C8,-0.28,0.06,0.08,Abierto
Norte,E1,1:00,768C9,0.45,0.10,0.19,Abierto
Norte,E1,1:00,768CA,-0.15,0.03,0.03,Abierto
Norte,E1,1:00,768CB,-0.24,0.05,0.06,Abierto
Norte,E1,1:00,768D0,-0.04,0.01,0.00,Abierto
Norte,E1,1:00,768D5,0.00,0.00,0.00,Abierto
Norte,E1,1:00,768D6,0.09,0.02,0.01,Abierto
Norte,E1,1:00,768D7,-0.14,0.03,0.02,Abierto
Norte,E1,1:00,768D8,0.24,0.05,0.06,Abierto
Norte,E1,1:00,768D9,0.01,0.00,0.00,Abierto
Norte,E1,1:00,768DA,0.02,0.00,0.00,Abierto
Norte,E1,1:00,76972,0.14,0.03,0.02,Abierto
Norte,E1,1:00,76973,0.09,0.02,0.01,Abierto
Norte,E1,1:00,76974,0.08,0.02,0.01,Abierto
Norte,E1,1:00,76975,-0.10,0.02,0.02,Abierto
Norte,E1,1:00,76976,0.03,0.01,0.00,Abierto
Norte,E1,1:00,76977,0.02,0.00,0.00,Abierto
Norte,E1,1:00,76978,0.01,0.00,0.00,Abierto
Norte,E1,1:00,76979,0.03,0.01,0.00,Abierto
Norte,E1,1:00,7697A,0.01,0.00,0.00,Abierto
Norte,E1,1:00,7697B,-0.06,0.01,0.01,Abierto
Norte,E1,1:00,7697C,0.29,0.07,0.09,Abierto
Norte,E1,1:00,7697D,0.07,0.02,0.01,Abierto
Norte,E1,1:00,7697E,0.03,0.01,0.00,Abierto
Norte,E1,1:00,7697F,0.32,0.07,0.10,Abierto
Norte,E1,1:00,76980,0.04,0.01,0.00,Abierto
Norte,E1,1:00,76981,-0.23,0.05,0.05,Abierto
Norte,E1,1:00,76982,-0.05,0.01,0.00,Abierto
Norte,E1,1:00,76983,0.01,0.00,0.00,Abierto
Norte,E1,1:00,76984,0.46,0.10,0.20,Abierto
Norte,E1,1:00,76985,0.04,0.01,0.00,Abierto
Norte,E1,1:00,76986,0.22,0.05,0.06,Abierto
Norte,E1,1:00,76988,0.04,0.01,0.00,Abierto
Norte,E1,1:00,7698B,0.03,0.01,0.00,Abierto
Norte,E1,1:00,76C38,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76C3F,-0.43,0.05,0.04,Abierto
Norte,E1,1:00,76C41,0.03,0.00,0.00,Abierto
Norte,E1,1:00,76C46,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76C6A,0.76,0.10,0.12,Abierto
Norte,E1,1:00,76CE6,0.18,0.02,0.00,Abierto
Norte,E1,1:00,76CE7,0.18,0.02,0.03,Abierto
Norte,E1,1:00,76D0F,0.39,0.05,0.05,Abierto
Norte,E1,1:00,76D22,-0.22,0.03,0.01,Abierto
Norte,E1,1:00,76D23,0.62,0.08,0.08,Abierto
Norte,E1,1:00,76D25,-0.98,0.13,0.20,Abierto
Norte,E1,1:00,76D27,-1.20,0.15,0.29,Abierto
Norte,E1,1:00,76D28,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76D29,1.07,0.14,0.23,Abierto
Norte,E1,1:00,76D2B,0.00,0.00,0.00,Abierto
Norte,E1,1:00,76D2E,0.58,0.07,0.07,Abierto
Norte,E1,1:00,76D2F,0.51,0.07,0.06,Abierto
Norte,E1,1:00,76D31,0.48,0.06,0.05,Abierto
Norte,E1,1:00,76D33,-0.03,0.00,0.00,Abierto
Norte,E1,1:00,76D72,0.04,0.00,0.00,Abierto
Norte,E1,1:00,76D76,-0.37,0.05,0.03,Abierto
Norte,E1,1:00,76D7A,-0.25,0.03,0.02,Abierto
Norte,E1,1:00,76D7B,-0.10,0.01,0.00,Abierto
Norte,E1,1:00,76D7C,0.55,0.07,0.07,Abierto
Norte,E1,1:00,76D7E,-0.06,0.01,0.00,Abierto
Norte,E1,1:00,76D7F,-0.12,0.02,0.01,Abierto
Norte,E1,1:00,76D95,-0.16,0.02,0.01,Abierto
Norte,E1,1:00,76D96,-0.44,0.06,0.05,Abierto
Norte,E1,1:00,76D97,-0.76,0.10,0.13,Abierto
Norte,E1,1:00,76D98,-0.76,0.10,0.13,Abierto
Norte,E1,1:00,76D99,-0.27,0.03,0.02,Abierto
Norte,E1,1:00,76D9A,-0.24,0.03,0.01,Abierto
