Sector,Escenario,Hora,IdTubo,Caudal,Velocidad,PerUni,Estado
Sur,E2,0,76917,-1.16,0.26,1.09
Sur,E2,0,76918,0.62,0.14,0.35
Sur,E2,0,76919,-0.18,0.04,0.04
Sur,E2,0,7691A,-1.62,0.37,2.03
Sur,E2,0,7691B,0.10,0.02,0.01
Sur,E2,0,7691C,0.11,0.03,0.01
Sur,E2,0,7691D,0.51,0.12,0.24
Sur,E2,0,7691E,1.83,0.41,2.56
Sur,E2,0,7691F,-1.67,0.38,2.15
Sur,E2,0,76920,0.14,0.03,0.02
Sur,E2,0,76921,1.11,0.25,1.00
Sur,E2,0,76922,1.80,0.41,2.47
Sur,E2,0,76923,0.37,0.08,0.13
Sur,E2,0,76924,1.98,0.45,2.95
Sur,E2,0,76925,-1.54,0.35,1.86
Sur,E2,0,76926,0.11,0.02,0.01
Sur,E2,0,76927,0.99,0.22,0.81
Sur,E2,0,76929,0.07,0.02,0.00
Sur,E2,0,7692A,0.03,0.01,0.00
Sur,E2,0,7692B,0.16,0.04,0.03
Sur,E2,0,7692C,0.49,0.11,0.22
Sur,E2,0,7692D,0.25,0.06,0.07
Sur,E2,0,7692E,0.16,0.04,0.03
Sur,E2,0,7692F,0.21,0.05,0.05
Sur,E2,0,76930,-0.03,0.01,0.00
Sur,E2,0,76931,0.03,0.01,0.00
Sur,E2,0,76932,0.03,0.01,0.00
Sur,E2,0,76934,0.33,0.07,0.11
Sur,E2,0,76935,0.17,0.04,0.03
Sur,E2,0,76936,0.12,0.03,0.02
Sur,E2,0,76937,0.12,0.03,0.02
Sur,E2,0,76965,0.13,0.03,0.02
Sur,E2,0,76966,-0.39,0.09,0.15
Sur,E2,0,76967,-0.88,0.20,0.66
Sur,E2,0,76968,-0.45,0.10,0.19
Sur,E2,0,76969,-0.85,0.19,0.62
Sur,E2,0,7696A,0.20,0.04,0.04
Sur,E2,0,7696B,0.02,0.00,0.00
Sur,E2,0,7696C,0.07,0.02,0.01
Sur,E2,0,7696D,0.10,0.02,0.01
Sur,E2,0,7696E,-0.54,0.12,0.27
Sur,E2,0,7696F,0.12,0.03,0.02
Sur,E2,0,76C39,2.04,0.26,0.77
Sur,E2,0,76C3A,2.34,0.30,0.99
Sur,E2,0,76C3B,1.89,0.24,0.67
Sur,E2,0,76C3C,1.95,0.25,0.72
Sur,E2,0,76C3D,2.44,0.31,1.07
Sur,E2,0,76C3E,2.59,0.33,1.20
Sur,E2,0,76C80,1.94,0.25,0.70
Sur,E2,0,76CB0,-0.98,0.13,0.20
Sur,E2,0,76CB1,-0.91,0.12,0.16
Sur,E2,0,76CB2,-1.34,0.17,0.33
Sur,E2,0,76CB4,-0.59,0.08,0.08
Sur,E2,0,76CB5,0.63,0.08,0.09
Sur,E2,0,76CB6,0.74,0.09,0.12
Sur,E2,0,76CB7,0.85,0.11,0.15
Sur,E2,0,76CB8,0.01,0.00,0.00
Sur,E2,0,76CB9,0.09,0.01,0.02
Sur,E2,0,76CBA,0.20,0.03,0.01
Sur,E2,0,76CBB,0.29,0.04,0.02
Sur,E2,0,76CBC,0.36,0.05,0.03
Sur,E2,0,76CBD,0.99,0.13,0.19
Sur,E2,0,76CBE,2.03,0.26,0.76
Sur,E2,0,76CBF,2.12,0.27,0.83
Sur,E2,0,76CC0,2.35,0.30,1.00
Sur,E2,0,76CC1,-2.87,0.37,1.44
Sur,E2,0,76D1F,-1.08,0.14,0.24
Sur,E2,0,76D20,1.61,0.20,0.50
Sur,E2,0,76D21,1.97,0.25,0.72
Sur,E2,0,76D24,-1.72,0.22,0.56
Sur,E2,0,76D26,2.05,0.26,0.77
Sur,E2,0,76D2A,-0.56,0.07,0.07
Sur,E2,0,76D2D,0.43,0.05,0.04
Sur,E2,0,76DB2,-1.69,0.22,0.54
Sur,E2,0,76DB4,-0.45,0.06,0.05
Sur,E2,0,76DB5,-0.51,0.06,0.06
Sur,E2,0,76DB6,-0.94,0.12,0.18
Sur,E2,0,76DB7,0.22,0.03,0.01
Sur,E2,0,76DB8,0.10,0.01,0.00
Sur,E2,0,76DB9,-1.84,0.23,0.63
Sur,E2,0,76DBA,1.34,0.17,0.36
Sur,E2,0,76DC1,-0.16,0.02,0.01
Sur,E2,0,76DC2,0.57,0.07,0.07
Sur,E2,0,76DC3,9.11,1.16,12.30
Sur,E2,0,76DC4,-7.28,0.93,8.12
Sur,E2,0,76DC5,-7.07,0.90,7.69
Sur,E2,0,76DC6,8.37,1.07,10.51
Sur,E2,0,76DC7,-7.67,0.98,8.93
Sur,E2,0,76DC8,0.24,0.03,0.01
Sur,E2,0,76DCA,-0.00,0.00,0.00
Sur,E2,0,76DCB,-0.01,0.00,0.00
Sur,E2,0,76DCD,6.72,0.86,6.99
Sur,E2,0,76DCE,6.34,0.81,6.29
Sur,E2,0,76DCF,6.06,0.77,5.79
Sur,E2,0,76DD0,5.77,0.73,5.28
Sur,E2,0,76DD1,0.10,0.01,0.00
Sur,E2,0,76DD9,-0.60,0.08,0.08
Sur,E2,0,76DDA,-0.74,0.09,0.12
Sur,E2,0,76DDC,-0.42,0.05,0.04
Sur,E2,0,76DDD,0.06,0.01,0.00
Sur,E2,0,76EDB,2.63,0.34,1.23
Sur,E2,0,76F03,-4.69,0.27,0.50
Sur,E2,0,76F07,27.90,1.58,13.56
Sur,E2,0,76F0A,-27.96,1.58,13.62
Sur,E2,0,76F0B,28.19,1.60,13.83
Sur,E2,0,76F0C,-28.46,1.61,14.08
Sur,E2,0,76F10,-1.91,0.11,0.09
Sur,E2,0,76F11,1.96,0.11,0.10
Sur,E2,0,76F1C,2.64,0.15,0.20
Sur,E2,0,76F1D,-2.65,0.15,0.17
Sur,E2,0,76F5A,-0.10,0.01,0.00
Sur,E2,0,76F8E,-1.17,0.07,0.04
Sur,E2,0,76F8F,-2.20,0.12,0.13
Sur,E2,0,76F90,-7.93,0.45,1.32
Sur,E2,0,76F91,4.46,0.25,0.45
Sur,E2,0,76F92,-4.01,0.23,0.37
Sur,E2,0,76F93,1.63,0.09,0.07
Sur,E2,0,76F9A,0.22,0.01,0.00
Sur,E2,0,76F9B,-8.07,0.46,1.37
Sur,E2,0,76F9C,8.09,0.46,1.38
Sur,E2,0,76F9D,-9.56,0.54,1.86
Sur,E2,0,76F9E,-14.04,0.79,3.80
Sur,E2,0,76F9F,-15.95,0.90,4.82
Sur,E2,0,76FA0,-15.98,0.90,4.82
Sur,E2,0,76FA1,-16.01,0.91,4.85
Sur,E2,0,76FA2,-17.17,0.97,5.52
Sur,E2,0,76FA3,-18.84,1.07,6.56
Sur,E2,0,76FA4,4.85,0.27,0.53
Sur,E2,0,76FB6,0.55,0.03,0.01
Sur,E2,0,84C72,-1.30,0.17,0.34
Sur,E2,0,84C75,-2.21,0.28,0.89
Sur,E2,0,867F7,-2.10,0.27,0.81
Sur,E2,0,86814,-1.68,0.21,0.54
Sur,E2,0,8682B,2.00,0.25,0.74
