Sector,Escenario,Hora,IdNudo,Demanda,Altura,Presion,Calidad
Norte,E1,00:00:00,1153,0.01,1806.51,33.91,0.0
Norte,E1,00:00:00,1154,0.00,1806.51,34.36,0.0
Norte,E1,00:00:00,1313,0.00,1806.50,34.80,0.0
Norte,E1,00:00:00,1268,0.05,1806.58,26.08,0.0
Norte,E1,00:00:00,5019,0.04,1806.47,37.29,0.0
Norte,E1,00:00:00,404,0.02,1806.48,37.32,0.0
Norte,E1,00:00:00,1248,0.05,1806.50,30.57,0.0
Norte,E1,00:00:00,5011,0.04,1806.46,31.25,0.0
Norte,E1,00:00:00,5010,0.02,1806.52,31.07,0.0
Norte,E1,00:00:00,10020,0.04,1806.48,38.54,0.0
Norte,E1,00:00:00,10059,0.03,1806.47,34.98,0.0
Norte,E1,00:00:00,10061,0.00,1806.54,25.83,0.0
Norte,E1,00:00:00,10062,0.00,1806.55,25.73,0.0
Norte,E1,00:00:00,10063,0.00,1806.58,25.99,0.0
Norte,E1,00:00:00,10082,0.07,1806.53,25.79,0.0
Norte,E1,00:00:00,5763,0.02,1806.76,25.76,0.0
Norte,E1,00:00:00,5762,0.01,1806.77,25.53,0.0
Norte,E1,00:00:00,5761,0.02,1806.71,26.48,0.0
Norte,E1,00:00:00,5760,0.03,1806.73,26.09,0.0
Norte,E1,00:00:00,5750,0.03,1806.70,26.37,0.0
Norte,E1,00:00:00,5749,0.05,1806.66,26.51,0.0
Norte,E1,00:00:00,5748,0.05,1806.61,26.35,0.0
Norte,E1,00:00:00,1265,0.02,1806.58,25.99,0.0
Norte,E1,00:00:00,1274,0.05,1806.56,26.76,0.0
Norte,E1,00:00:00,1276,0.10,1806.55,27.74,0.0
Norte,E1,00:00:00,5747,0.04,1806.51,31.18,0.0
Norte,E1,00:00:00,5746,0.06,1806.53,29.68,0.0
Norte,E1,00:00:00,1158,0.09,1806.51,34.57,0.0
Norte,E1,00:00:00,1137,0.10,1806.49,37.76,0.0
Norte,E1,00:00:00,5744,0.04,1806.49,37.41,0.0
Norte,E1,00:00:00,364,0.06,1806.48,37.77,0.0
Norte,E1,00:00:00,5709,0.12,1806.57,26.10,0.0
Norte,E1,00:00:00,5685,0.02,1806.49,30.95,0.0
Norte,E1,00:00:00,1175,0.09,1806.49,37.15,0.0
Norte,E1,00:00:00,1191,0.05,1806.49,34.37,0.0
Norte,E1,00:00:00,1176,0.13,1806.49,38.64,0.0
Norte,E1,00:00:00,1166,0.04,1806.50,37.18,0.0
Norte,E1,00:00:00,1165,0.03,1806.49,37.62,0.0
Norte,E1,00:00:00,1182,0.05,1806.49,37.88,0.0
Norte,E1,00:00:00,1179,0.04,1806.49,38.15,0.0
Norte,E1,00:00:00,401,0.04,1806.48,37.52,0.0
Norte,E1,00:00:00,400,0.05,1806.48,37.50,0.0
Norte,E1,00:00:00,1103,0.00,1806.47,36.42,0.0
Norte,E1,00:00:00,1125,0.05,1806.47,36.50,0.0
Norte,E1,00:00:00,1128,0.05,1806.47,36.75,0.0
Norte,E1,00:00:00,1122,0.04,1806.47,36.56,0.0
Norte,E1,00:00:00,1100,0.03,1806.47,35.49,0.0
Norte,E1,00:00:00,1102,0.06,1806.47,35.44,0.0
Norte,E1,00:00:00,1049,0.02,1806.47,35.07,0.0
Norte,E1,00:00:00,5678,0.05,1806.47,35.15,0.0
Norte,E1,00:00:00,1051,0.03,1806.47,34.96,0.0
Norte,E1,00:00:00,1107,0.03,1806.47,35.67,0.0
Norte,E1,00:00:00,1112,0.02,1806.47,35.32,0.0
Norte,E1,00:00:00,1110,0.01,1806.47,35.30,0.0
Norte,E1,00:00:00,1059,0.04,1806.47,34.73,0.0
Norte,E1,00:00:00,1113,0.03,1806.47,35.06,0.0
Norte,E1,00:00:00,1077,0.02,1806.47,34.92,0.0
Norte,E1,00:00:00,363,0.03,1806.48,37.77,0.0
Norte,E1,00:00:00,1305,0.00,1806.55,25.16,0.0
Norte,E1,00:00:00,1304,0.04,1806.55,25.15,0.0
Norte,E1,00:00:00,1306,0.05,1806.55,25.16,0.0
Norte,E1,00:00:00,1302,0.07,1806.55,25.15,0.0
Norte,E1,00:00:00,1272,0.02,1806.56,26.73,0.0
Norte,E1,00:00:00,1187,0.16,1806.49,30.78,0.0
Norte,E1,00:00:00,1150,0.16,1806.48,36.20,0.0
Norte,E1,00:00:00,1297,0.07,1806.55,25.67,0.0
Norte,E1,00:00:00,1293,0.06,1806.54,27.03,0.0
Norte,E1,00:00:00,1286,0.06,1806.54,27.95,0.0
Norte,E1,00:00:00,1279,0.04,1806.54,29.03,0.0
Norte,E1,00:00:00,1281,0.05,1806.54,29.40,0.0
Norte,E1,00:00:00,1149,0.12,1806.50,36.39,0.0
Norte,E1,00:00:00,5621,0.03,1806.47,37.56,0.0
Norte,E1,00:00:00,5620,0.04,1806.47,37.62,0.0
Norte,E1,00:00:00,355,0.04,1806.49,37.71,0.0
Norte,E1,00:00:00,1139,0.06,1806.49,37.74,0.0
Norte,E1,00:00:00,5614,0.02,1806.49,37.76,0.0
Norte,E1,00:00:00,1169,0.07,1806.49,37.79,0.0
Norte,E1,00:00:00,1164,0.08,1806.49,37.51,0.0
Norte,E1,00:00:00,5613,0.05,1806.48,37.67,0.0
Norte,E1,00:00:00,1143,0.06,1806.48,37.53,0.0
Norte,E1,00:00:00,1145,0.03,1806.48,37.62,0.0
Norte,E1,00:00:00,362,0.07,1806.48,37.78,0.0
Norte,E1,00:00:00,1117,0.07,1806.47,35.10,0.0
Norte,E1,00:00:00,5604,0.05,1806.48,35.83,0.0
Norte,E1,00:00:00,5603,0.04,1806.48,36.26,0.0
Norte,E1,00:00:00,1340,0.03,1806.54,34.20,0.0
Norte,E1,00:00:00,1334,0.05,1806.54,27.26,0.0
Norte,E1,00:00:00,1326,0.07,1806.54,25.35,0.0
Norte,E1,00:00:00,1257,0.06,1806.55,26.36,0.0
Norte,E1,00:00:00,1252,0.08,1806.53,26.44,0.0
Norte,E1,00:00:00,1240,0.09,1806.53,26.36,0.0
Norte,E1,00:00:00,1223,0.04,1806.52,24.74,0.0
Norte,E1,00:00:00,5538,0.05,1806.47,35.04,0.0
Norte,E1,00:00:00,5537,0.03,1806.47,34.72,0.0
Norte,E1,00:00:00,1284,0.02,1806.48,36.24,0.0
Norte,E1,00:00:00,5533,0.02,1806.54,26.00,0.0
Norte,E1,00:00:00,5523,0.00,1806.47,34.46,0.0
Norte,E1,00:00:00,1246,0.03,1806.50,31.10,0.0
Norte,E1,00:00:00,1196,0.04,1806.43,32.21,0.0
Norte,E1,00:00:00,1207,0.09,1806.44,30.65,0.0
Norte,E1,00:00:00,1197,0.04,1806.43,32.68,0.0
Norte,E1,00:00:00,1172,0.12,1806.48,38.85,0.0
Norte,E1,00:00:00,1244,0.09,1806.51,29.84,0.0
Norte,E1,00:00:00,1245,0.05,1806.50,30.91,0.0
Norte,E1,00:00:00,1225,0.03,1806.50,29.80,0.0
Norte,E1,00:00:00,1243,0.03,1806.52,28.29,0.0
Norte,E1,00:00:00,1226,0.05,1806.52,28.57,0.0
Norte,E1,00:00:00,1232,0.02,1806.52,27.09,0.0
Norte,E1,00:00:00,1228,0.03,1806.52,27.90,0.0
Norte,E1,00:00:00,1230,0.01,1806.52,27.55,0.0
Norte,E1,00:00:00,1231,0.01,1806.52,27.63,0.0
Norte,E1,00:00:00,1229,0.01,1806.52,27.60,0.0
Norte,E1,00:00:00,5506,0.01,1806.52,28.04,0.0
Norte,E1,00:00:00,1224,0.05,1806.52,28.34,0.0
Norte,E1,00:00:00,1324,0.02,1806.55,25.70,0.0
Norte,E1,00:00:00,1308,0.06,1806.54,25.68,0.0
Norte,E1,00:00:00,1323,0.05,1806.54,27.13,0.0
Norte,E1,00:00:00,1255,0.06,1806.55,26.98,0.0
Norte,E1,00:00:00,1250,0.11,1806.52,27.83,0.0
Norte,E1,00:00:00,1249,0.11,1806.51,28.93,0.0
Norte,E1,00:00:00,1186,0.01,1806.51,31.10,0.0
Norte,E1,00:00:00,1292,0.05,1806.54,26.38,0.0
Norte,E1,00:00:00,1291,0.00,1806.54,26.15,0.0
Norte,E1,00:00:00,1289,0.02,1806.54,28.31,0.0
Norte,E1,00:00:00,1288,0.01,1806.54,29.98,0.0
Norte,E1,00:00:00,1184,0.03,1806.51,30.07,0.0
Norte,E1,00:00:00,347,0.06,1806.47,38.95,0.0
Norte,E1,00:00:00,351,0.04,1806.47,39.22,0.0
Norte,E1,00:00:00,1134,0.11,1806.49,37.82,0.0
Norte,E1,00:00:00,1140,0.02,1806.49,37.79,0.0
Norte,E1,00:00:00,5495,0.08,1806.47,38.00,0.0
Norte,E1,00:00:00,5494,0.01,1806.49,36.08,0.0
Norte,E1,00:00:00,5493,0.01,1806.49,36.01,0.0
Norte,E1,00:00:00,1161,0.03,1806.50,36.01,0.0
Norte,E1,00:00:00,1104,0.06,1806.47,35.47,0.0
